key,title,studio,totalgross,totaltheaters,openinggross,openingtheaters,boxofficemojo_url,release_date
tambien10uvia,Even the Rain,Vita.,518017.0,27.0,53730.0,8.0,http://www.boxofficemojo.com/movies/?id=eventherain.htm,2011-02-18
tamjung16-eul,Phantom Detective,CJ,67054.0,15.0,7804.0,1.0,http://www.boxofficemojo.com/movies/?id=phantomdetective.htm,2016-05-11
tammy14ammy,Tammy,WB (NL),84525432.0,3465.0,21577049.0,3465.0,http://www.boxofficemojo.com/movies/?id=tammy.htm,2014-07-02
tamoiov09ovde,Here and There,CP,27156.0,5.0,6352.0,1.0,http://www.boxofficemojo.com/movies/?id=hereandthere.htm,2010-05-14
tandere02ente,Suddenly,Emp.,44806.0,3.0,5406.0,1.0,http://www.boxofficemojo.com/movies/?id=suddenly.htm,2003-08-27
tangeri15rine,Tangerine,Magn.,702354.0,44.0,60683.0,4.0,http://www.boxofficemojo.com/movies/?id=tangerine.htm,2015-07-10
tangled10gled,Tangled,BV,200821936.0,3603.0,48767052.0,3603.0,http://www.boxofficemojo.com/movies/?id=tangled.htm,2010-11-24
tangren15anan,Detective Chinatown (Tang ren jie tan an),CL,474252.0,36.0,280281.0,33.0,http://www.boxofficemojo.com/movies/?id=detectivechinatown(tangrenjietanan).htm,2016-01-15
tangsha10zhen,Aftershock (Tangshan Dadizhen),CL,62962.0,25.0,19329.0,25.0,http://www.boxofficemojo.com/movies/?id=aftershock(tangshandadizhen).htm,2010-10-29
tanna15anna,Tanna,Lightyear,46654.0,10.0,5711.0,2.0,http://www.boxofficemojo.com/movies/?id=tanna.htm,2016-09-16
tannerh09hall,Tanner Hall,Anch.,5073.0,5.0,2803.0,5.0,http://www.boxofficemojo.com/movies/?id=tannerhall.htm,2011-09-09
tanuwed15urns,Tanu Weds Manu Returns,Eros,3044347.0,136.0,1006476.0,136.0,http://www.boxofficemojo.com/movies/?id=tanuwedsmanureturns.htm,2015-05-22
taoofst00teve,The Tao of Steve,SPC,4342203.0,189.0,91791.0,9.0,http://www.boxofficemojo.com/movies/?id=thetaoofsteve.htm,2000-08-04
tape01tape,Tape,Lions,490475.0,35.0,28424.0,7.0,http://www.boxofficemojo.com/movies/?id=tape.htm,2001-11-02
tapworl15orld,Tap World,Vita.,26747.0,3.0,8714.0,3.0,http://www.boxofficemojo.com/movies/?id=tapworld.htm,2015-07-10
taqwaco10ores,The Taqwacores,Strand,11445.0,2.0,3532.0,1.0,http://www.boxofficemojo.com/movies/?id=thetaqwacores.htm,2010-10-22
tararum07mpum,Ta Ra Rum Pum,Yash,872643.0,85.0,425102.0,85.0,http://www.boxofficemojo.com/movies/?id=tararumpum.htm,2007-04-27
tarikel01lhob,The Road to Love,Arab,1714.0,1.0,867.0,1.0,http://www.boxofficemojo.com/movies/?id=theroadtolove.htm,2004-06-30
tarnati03tion,Tarnation,Wells,592014.0,22.0,12740.0,1.0,http://www.boxofficemojo.com/movies/?id=tarnation.htm,2004-10-06
tashan08shan,Tashan,Yash,457380.0,75.0,301226.0,75.0,http://www.boxofficemojo.com/movies/?id=tashan.htm,2008-04-25
tasogar02ibei,Twilight Samurai,Emp.,559765.0,16.0,8573.0,1.0,http://www.boxofficemojo.com/movies/?id=twilightsamurai.htm,2004-04-23
tasuma04suma,Tasuma: The Fighter,Artma,479.0,1.0,281.0,1.0,http://www.boxofficemojo.com/movies/?id=tasumathefighter.htm,2004-07-30
tatawo00tawo,Tattoo Bar,Artma,2964.0,1.0,1812.0,1.0,http://www.boxofficemojo.com/movies/?id=tattoobar.htm,2002-07-05
tauming07hong,Warlords,Magn.,129078.0,12.0,10073.0,3.0,http://www.boxofficemojo.com/movies/?id=warlords.htm,2010-04-02
taurmit12andi,Taur Mittran Di,Eros,69510.0,24.0,49926.0,24.0,http://www.boxofficemojo.com/movies/?id=taurmittrandi.htm,2012-05-11
taxi200axi2,Taxi 2,Lions,626164.0,54.0,98523.0,54.0,http://www.boxofficemojo.com/movies/?id=taxi2.htm,2000-10-06
taxi303axi3,Taxi 3,Chri.,497208.0,37.0,288000.0,37.0,http://www.boxofficemojo.com/movies/?id=taxi3.htm,2003-05-30
taxider06rmia,Taxidermia,Reg.,11408.0,2.0,4472.0,2.0,http://www.boxofficemojo.com/movies/?id=taxidermia.htm,2009-08-14
taxii04axii,Taxi,Fox,36611066.0,3001.0,12029832.0,3001.0,http://www.boxofficemojo.com/movies/?id=taxi.htm,2004-10-06
taxiiii15iiii,Jafar Panahi's Taxi,KL,321642.0,20.0,22531.0,3.0,http://www.boxofficemojo.com/movies/?id=jafarpanahistaxi.htm,2015-10-02
taxino.06arah,Taxi 9211,UTV,292794.0,36.0,102466.0,36.0,http://www.boxofficemojo.com/movies/?id=taxi9211.htm,2006-02-24
taxitot07side,Taxi to the Dark Side,Think,274661.0,20.0,10930.0,2.0,http://www.boxofficemojo.com/movies/?id=taxitothedarkside.htm,2008-01-18
tchoupi12ulas,Tchoupitoulas,Osci.,19375.0,6.0,2379.0,1.0,http://www.boxofficemojo.com/movies/?id=tchoupitoulas.htm,2012-12-07
te3n16te3n,Te3n,Rel.,331507.0,104.0,258066.0,104.0,http://www.boxofficemojo.com/movies/?id=te3n.htm,2016-06-10
teacher04spet,Teacher's Pet,BV,6491969.0,2027.0,2461252.0,2027.0,http://www.boxofficemojo.com/movies/?id=teacherspet.htm,2004-01-16
teacher13cher,A Teacher,Osci.,8348.0,7.0,4684.0,2.0,http://www.boxofficemojo.com/movies/?id=ateacher.htm,2013-09-06
teamame04lice,Team America: World Police,Par.,32786074.0,2620.0,12120358.0,2539.0,http://www.boxofficemojo.com/movies/?id=teamamericaworldpolice.htm,2004-10-15
tearsof03esun,Tears of the Sun,SonR,43734876.0,2973.0,17057213.0,2973.0,http://www.boxofficemojo.com/movies/?id=tearsofthesun.htm,2003-03-07
ted12ted,Ted,Uni.,218815487.0,3303.0,54415205.0,3239.0,http://www.boxofficemojo.com/movies/?id=ted.htm,2012-06-29
ted215ted2,Ted 2,Uni.,81476385.0,3448.0,33507870.0,3442.0,http://www.boxofficemojo.com/movies/?id=ted2.htm,2015-06-26
tedbund02undy,Ted Bundy,Tar.,6073.0,2.0,1710.0,1.0,http://www.boxofficemojo.com/movies/?id=tedbundy.htm,2002-09-13
teddybe02cnic,Teddy Bears' Picnic,Magn.,28149.0,,,,http://www.boxofficemojo.com/movies/?id=teddybearspicnic.htm,2002-03-29
teddybe12eari,Teddy Bear,FM,16138.0,2.0,5388.0,2.0,http://www.boxofficemojo.com/movies/?id=teddybear.htm,2012-08-22
tedoymi03ojos,Take My Eyes,NYer,30496.0,2.0,6440.0,2.0,http://www.boxofficemojo.com/movies/?id=takemyeyes.htm,2006-03-17
teenage13agei,Teenage,Osci.,40169.0,4.0,8000.0,1.0,http://www.boxofficemojo.com/movies/?id=teenage.htm,2014-03-14
teenage14tles,Teenage Mutant Ninja Turtles (2014),Par.,191204754.0,3980.0,65575105.0,3845.0,http://www.boxofficemojo.com/movies/?id=teenagemutantninjaturtles(2014).htm,2014-08-08
teenage16dows,Teenage Mutant Ninja Turtles: Out of the Shadows,Par.,82051601.0,4071.0,35316382.0,4071.0,http://www.boxofficemojo.com/movies/?id=teenagemutantninjaturtlesoutoftheshadows.htm,2016-06-03
teesmaa10khan,Tees Maar Khan,UTV,1076443.0,108.0,539793.0,108.0,http://www.boxofficemojo.com/movies/?id=teesmaarkhan.htm,2010-12-22
teethi07ethi,Teeth,RAtt.,347578.0,16.0,29521.0,4.0,http://www.boxofficemojo.com/movies/?id=teeth.htm,2008-01-18
tekken10kken,Tekken,SGem,,,,,http://www.boxofficemojo.com/movies/?id=tekken.htm,
tekkonk06rito,Tekkon Kinkreet,SPHE,6000.0,2.0,6000.0,2.0,http://www.boxofficemojo.com/movies/?id=tekkonkinkreet.htm,2007-07-13
teknolu02lust,Teknolust,Think,28811.0,3.0,9475.0,2.0,http://www.boxofficemojo.com/movies/?id=teknolust.htm,2003-08-22
tellthe04uare,Tell Them Who You Are,Think,39075.0,4.0,4060.0,1.0,http://www.boxofficemojo.com/movies/?id=tellthemwhoyouare.htm,2005-05-13
tempest10esti,The Tempest,Mira.,277943.0,21.0,42436.0,5.0,http://www.boxofficemojo.com/movies/?id=thetempest.htm,2010-12-10
tempora04atos,Duck Season,WIP,147551.0,24.0,24658.0,6.0,http://www.boxofficemojo.com/movies/?id=duckseason.htm,2006-03-10
temptat13elor,Tyler Perry's Temptation: Confessions of a Marriage Counselor,LGF,51975354.0,2047.0,21641679.0,2047.0,http://www.boxofficemojo.com/movies/?id=tylerperrystemptationconfessionsofamarriagecounselor.htm,2013-03-29
ten07ten,The Ten,Think,769726.0,47.0,121374.0,25.0,http://www.boxofficemojo.com/movies/?id=theten.htm,2007-08-03
tenacio06tiny,Tenacious D in: The Pick of Destiny,NL,8334575.0,1919.0,3234879.0,1919.0,http://www.boxofficemojo.com/movies/?id=tenaciousdinthepickofdestiny.htm,2006-11-22
tenant10nant,The Tenant (2011),Indic.,15003.0,3.0,750.0,1.0,http://www.boxofficemojo.com/movies/?id=thetenant(2011).htm,2011-04-15
tenants05ants,Tenants,RM,2010.0,1.0,2010.0,1.0,http://www.boxofficemojo.com/movies/?id=tenants.htm,2006-02-03
tencano06noes,Ten Canoes,Palm,283654.0,9.0,14076.0,4.0,http://www.boxofficemojo.com/movies/?id=tencanoes.htm,2007-06-01
tencomm07ents,The Ten Commandments (2007),RM,952820.0,830.0,478910.0,830.0,http://www.boxofficemojo.com/movies/?id=thetencommandments(2007).htm,2007-10-19
tenness08ssee,Tennessee,Viv.,16100.0,15.0,9438.0,15.0,http://www.boxofficemojo.com/movies/?id=tennessee.htm,2009-06-05
ten'til06noon,Ten 'til Noon,RadL,6404.0,1.0,2520.0,1.0,http://www.boxofficemojo.com/movies/?id=tentilnoon.htm,2007-03-30
teo-neo16neol,Tunnel,WGUSA,568876.0,36.0,172521.0,36.0,http://www.boxofficemojo.com/movies/?id=tunnel.htm,2016-08-26
terajad00ayaa,Tera Jadoo Chal Gayaa,VidS,365318.0,25.0,75500.0,25.0,http://www.boxofficemojo.com/movies/?id=terajadoochalgayaa.htm,2000-08-18
teramer09shta,Tera Mera Ki Rishta,Eros,271942.0,17.0,108741.0,17.0,http://www.boxofficemojo.com/movies/?id=teramerakirishta.htm,2009-04-10
terebin16live,Tere Bin Laden - Dead or Alive,Rel.,,54.0,,54.0,http://www.boxofficemojo.com/movies/?id=terebinladen-deadoralive.htm,2016-02-26
terenaa03naam,Tere Naam,Eros,,,,,http://www.boxofficemojo.com/movies/?id=terenaam.htm,2003-08-15
terenaa12gaya,Tere Naal Love Ho Gaya,UTV,177743.0,49.0,94583.0,49.0,http://www.boxofficemojo.com/movies/?id=terenaallovehogaya.htm,2012-02-24
terimer12aani,Teri Meri Kahaani,Eros,781196.0,94.0,405926.0,94.0,http://www.boxofficemojo.com/movies/?id=terimerikahaani.htm,2012-06-22
terkeli04nibe,Terkel in Trouble,Indic.,10783.0,2.0,3648.0,2.0,http://www.boxofficemojo.com/movies/?id=terkelintrouble.htm,2010-03-26
termina03ines,Terminator 3: Rise of the Machines,WB,150371112.0,3504.0,44041440.0,3504.0,http://www.boxofficemojo.com/movies/?id=terminator3riseofthemachines.htm,2003-07-02
termina04inal,The Terminal,DW,77872883.0,2914.0,19053199.0,2811.0,http://www.boxofficemojo.com/movies/?id=theterminal.htm,2004-06-18
termina09tion,Terminator Salvation,WB,125322469.0,3602.0,42558390.0,3530.0,http://www.boxofficemojo.com/movies/?id=terminatorsalvation.htm,2009-05-21
termina15isys,Terminator: Genisys,Par.,89760956.0,3783.0,27018486.0,3758.0,http://www.boxofficemojo.com/movies/?id=terminatorgenisys.htm,2015-07-01
termlif16life,Term Life,FCW,21256.0,50.0,13040.0,50.0,http://www.boxofficemojo.com/movies/?id=termlife.htm,2016-04-29
termsan13pply,Terms and Conditions May Apply,Vari.,55824.0,6.0,4446.0,1.0,http://www.boxofficemojo.com/movies/?id=termsandconditionsmayapply.htm,2013-07-12
terra07erra,Battle for Terra,LGF,1647083.0,1159.0,1082064.0,1159.0,http://www.boxofficemojo.com/movies/?id=battleforterra.htm,2009-05-01
terrafe11erma,Terraferma,Cohen,19996.0,,,,http://www.boxofficemojo.com/movies/?id=terraferma.htm,2013-07-24
terri11erri,Terri,ATO,655802.0,36.0,65103.0,6.0,http://www.boxofficemojo.com/movies/?id=terri.htm,2011-07-01
teshush13nfen,Special ID,WGUSA,12666.0,10.0,6153.0,10.0,http://www.boxofficemojo.com/movies/?id=specialid.htm,2014-03-07
testame14outh,Testament of Youth,SPC,1822250.0,104.0,53000.0,4.0,http://www.boxofficemojo.com/movies/?id=testamentofyouth.htm,2015-06-05
testame15015),Testament (2015),ORF,,,,,http://www.boxofficemojo.com/movies/?id=testament(2015).htm,
testi13esti,Test,Vari.,18823.0,6.0,,1.0,http://www.boxofficemojo.com/movies/?id=test.htm,2014-06-06
testost03rone,Testosterone,Strand,185078.0,4.0,29452.0,4.0,http://www.boxofficemojo.com/movies/?id=testosterone.htm,2004-09-10
tetro09etro,Tetro,AZoe.,518522.0,16.0,30504.0,2.0,http://www.boxofficemojo.com/movies/?id=tetro.htm,2009-06-11
tevar15evar,Tevar,Eros,236002.0,127.0,171026.0,127.0,http://www.boxofficemojo.com/movies/?id=tevar.htm,2015-01-09
texasch03acre,The Texas Chainsaw Massacre,NL,80571655.0,3018.0,28094014.0,3016.0,http://www.boxofficemojo.com/movies/?id=thetexaschainsawmassacre.htm,2003-10-17
texasch06ning,The Texas Chainsaw Massacre: The Beginning,NL,39517763.0,2820.0,18508228.0,2820.0,http://www.boxofficemojo.com/movies/?id=thetexaschainsawmassacrethebeginning.htm,2006-10-06
texasch13aw3d,Texas Chainsaw 3D,LGF,34341945.0,2659.0,21744470.0,2654.0,http://www.boxofficemojo.com/movies/?id=texaschainsaw3d.htm,2013-01-04
texaski11elds,Texas Killing Fields,Anch.,45469.0,10.0,8772.0,3.0,http://www.boxofficemojo.com/movies/?id=texaskillingfields.htm,2011-10-14
texasra01gers,Texas Rangers (2001),Mira.,623374.0,404.0,319516.0,402.0,http://www.boxofficemojo.com/movies/?id=texasrangers(2001).htm,2001-11-30
teza08teza,Teza,Myph,30070.0,1.0,8908.0,1.0,http://www.boxofficemojo.com/movies/?id=teza.htm,2009-09-18
tezz12tezz,Tezz,Eros,229931.0,97.0,148133.0,97.0,http://www.boxofficemojo.com/movies/?id=tezz.htm,2012-04-27
thaanda12avam,Thaandavam,UTV,213476.0,45.0,129044.0,45.0,http://www.boxofficemojo.com/movies/?id=thaandavam.htm,2012-09-28
thanksf12ring,Thanks for Sharing,RAtt.,1065881.0,269.0,536591.0,269.0,http://www.boxofficemojo.com/movies/?id=thanksforsharing.htm,2013-09-20
thankyo05king,Thank You for Smoking,FoxS,24793509.0,1020.0,262923.0,5.0,http://www.boxofficemojo.com/movies/?id=thankyouforsmoking.htm,2006-03-17
thankyo11youi,Thank You (2011),UTV,463540.0,92.0,244183.0,92.0,http://www.boxofficemojo.com/movies/?id=thankyou(2011).htm,2011-04-08
thankyo15icei,Thank You for Your Service,Gathr,21497.0,4.0,344.0,1.0,http://www.boxofficemojo.com/movies/?id=thankyouforyourservice.htm,2016-10-07
tharlo15arlo,Tharlo,Icar.,17091.0,2.0,,2.0,http://www.boxofficemojo.com/movies/?id=tharlo.htm,2016-09-28
thatawk14ment,That Awkward Moment,Focus,26068955.0,2809.0,8742109.0,2809.0,http://www.boxofficemojo.com/movies/?id=thatawkwardmoment.htm,2014-01-31
thateve09gsun,That Evening Sun,Free,281350.0,10.0,7330.0,1.0,http://www.boxofficemojo.com/movies/?id=thateveningsun.htm,2009-11-06
thatman05rlin,That Man: Peter Berlin,Gori.,55398.0,1.0,7511.0,1.0,http://www.boxofficemojo.com/movies/?id=thatmanpeterberlin.htm,2006-01-13
that'sm12yboy,That's My Boy,Sony,36931089.0,3030.0,13453714.0,3030.0,http://www.boxofficemojo.com/movies/?id=thatsmyboy.htm,2012-06-15
thatsug14film,That Sugar Film,Gold.,3500.0,10.0,3500.0,10.0,http://www.boxofficemojo.com/movies/?id=thatsugarfilm.htm,2015-07-31
theeb14heeb,Theeb,FM,283024.0,27.0,9181.0,3.0,http://www.boxofficemojo.com/movies/?id=theeb.htm,2015-11-06
theevir98rist,The Terrorist,Pha.,153629.0,1.0,13734.0,1.0,http://www.boxofficemojo.com/movies/?id=theterrorist.htm,2000-01-14
thenshe07ndme,Then She Found Me,Think,3735717.0,153.0,72594.0,9.0,http://www.boxofficemojo.com/movies/?id=thenshefoundme.htm,2008-04-25
theoryo14hing,The Theory of Everything,Focus,35893537.0,1220.0,208763.0,5.0,http://www.boxofficemojo.com/movies/?id=thetheoryofeverything.htm,2014-11-07
theowho16ived,Theo Who Lived,Zeit.,11271.0,2.0,4990.0,1.0,http://www.boxofficemojo.com/movies/?id=theowholived.htm,2016-10-07
therebe11gons,There Be Dragons,Gold.,1069334.0,259.0,705537.0,259.0,http://www.boxofficemojo.com/movies/?id=therebedragons.htm,2011-05-06
there's14opia,There's No Place Like Utopia,RM,45254.0,5.0,30710.0,1.0,http://www.boxofficemojo.com/movies/?id=theresnoplacelikeutopia.htm,2014-07-18
therese04ieux,Therese: The Story of Saint Therese of Lisieux,Luke,2627016.0,65.0,357000.0,32.0,http://www.boxofficemojo.com/movies/?id=theresethestoryofsaintthereseoflisieux.htm,2004-10-01
therese12roux,Therese,MPI,101944.0,8.0,20050.0,6.0,http://www.boxofficemojo.com/movies/?id=therese.htm,2013-08-23
therewi07lood,There Will Be Blood,ParV,40222514.0,1620.0,190739.0,2.0,http://www.boxofficemojo.com/movies/?id=therewillbeblood.htm,2007-12-26
thesebi13walk,These Birds Walk,Osci.,30408.0,2.0,5454.0,1.0,http://www.boxofficemojo.com/movies/?id=thesebirdswalk.htm,2013-11-01
thesefi13ours,These Final Hours,WGUSA,,,,,http://www.boxofficemojo.com/movies/?id=thesefinalhours.htm,2015-03-06
they02they,Wes Craven Presents: They,Dim.,12840842.0,1623.0,5144090.0,1615.0,http://www.boxofficemojo.com/movies/?id=wescravenpresentsthey.htm,2002-11-27
theyare14rewe,They are We,Icar.,900.0,1.0,590.0,1.0,http://www.boxofficemojo.com/movies/?id=theyarewe.htm,2015-06-26
theycom12rica,They Come to America,C/360,3775.0,1.0,3775.0,1.0,http://www.boxofficemojo.com/movies/?id=theycometoamerica.htm,2012-03-31
they're11ness,They're Out of Business,IFC,1655.0,,,,http://www.boxofficemojo.com/movies/?id=theyreoutofbusiness.htm,2011-04-06
they're16hing,They're Watching,Ampl.,,,,,http://www.boxofficemojo.com/movies/?id=theyrewatching.htm,2016-03-25
theywil15irst,They Will Have to Kill Us First,BBC,7516.0,2.0,4106.0,2.0,http://www.boxofficemojo.com/movies/?id=theywillhavetokillusfirst.htm,2016-03-04
thingab05olks,The Thing About My Folks,PicH,816403.0,145.0,235341.0,93.0,http://www.boxofficemojo.com/movies/?id=thethingaboutmyfolks.htm,2005-09-16
thingi11ingi,The Thing (2011),Uni.,16928670.0,2996.0,8493665.0,2996.0,http://www.boxofficemojo.com/movies/?id=thething(2011).htm,2011-10-14
thingsw07fire,Things We Lost in the Fire,P/DW,3287315.0,1142.0,1561949.0,1142.0,http://www.boxofficemojo.com/movies/?id=thingswelostinthefire.htm,2007-10-19
thinkli12aman,Think Like a Man,SGem,91547205.0,2052.0,33636303.0,2015.0,http://www.boxofficemojo.com/movies/?id=thinklikeaman.htm,2012-04-20
thinkli14ntoo,Think Like a Man Too,SGem,65182182.0,2225.0,29241911.0,2225.0,http://www.boxofficemojo.com/movies/?id=thinklikeamantoo.htm,2014-06-20
thir13e01osts,Thirteen Ghosts,WB,41867960.0,2781.0,15165355.0,2781.0,http://www.boxofficemojo.com/movies/?id=thirteenghosts.htm,2001-10-26
thirdpe13rson,Third Person,SPC,1021398.0,227.0,38856.0,5.0,http://www.boxofficemojo.com/movies/?id=thirdperson.htm,2014-06-20
thirtee00days,Thirteen Days,NL,34592089.0,2034.0,46668.0,8.0,http://www.boxofficemojo.com/movies/?id=thirteendays.htm,2000-12-22
thirtee01hing,13 Conversations About One Thing,SPC,3288164.0,68.0,89499.0,9.0,http://www.boxofficemojo.com/movies/?id=13conversationsaboutonething.htm,2002-05-24
thirtee03teen,Thirteen,FoxS,4601043.0,243.0,116260.0,5.0,http://www.boxofficemojo.com/movies/?id=thirteen.htm,2003-08-20
thisain13usic,This Ain't No Mouse Music!,Argo.,34754.0,6.0,15982.0,4.0,http://www.boxofficemojo.com/movies/?id=thisaintnomousemusic!.htm,2014-09-19
thisbin12erse,This Binary Universe,Indic.,15875.0,2.0,1794.0,2.0,http://www.boxofficemojo.com/movies/?id=thisbinaryuniverse.htm,2012-05-04
thischa15hing,This Changes Everything,Abr.,16692.0,1.0,9770.0,1.0,http://www.boxofficemojo.com/movies/?id=thischangeseverything.htm,2015-10-03
thischr07tmas,This Christmas,SGem,49121934.0,1921.0,17958183.0,1858.0,http://www.boxofficemojo.com/movies/?id=thischristmas.htm,2007-11-21
thisdiv05tate,This Divided State,Mino.,4255.0,1.0,1653.0,1.0,http://www.boxofficemojo.com/movies/?id=thisdividedstate.htm,2005-07-22
thisfil06ated,This Film Is Not Yet Rated,IFC,306845.0,18.0,30664.0,2.0,http://www.boxofficemojo.com/movies/?id=thisfilmisnotyetrated.htm,2006-09-01
thisis412is40,This Is 40,Uni.,67544505.0,2931.0,11579175.0,2912.0,http://www.boxofficemojo.com/movies/?id=thisis40.htm,2012-12-21
thisise06land,This Is England,IFC,329379.0,14.0,18430.0,1.0,http://www.boxofficemojo.com/movies/?id=thisisengland.htm,2007-07-25
thisisi09isit,Michael Jackson's This Is It,Sony,72091016.0,3481.0,23234394.0,3481.0,http://www.boxofficemojo.com/movies/?id=michaeljacksonsthisisit.htm,2009-10-28
thisism13nner,This is Martin Bonner,Mont.,13888.0,,,,http://www.boxofficemojo.com/movies/?id=thisismartinbonner.htm,2013-06-21
thisisn15unny,This Isn't Funny,CFF,5654.0,1.0,690.0,1.0,http://www.boxofficemojo.com/movies/?id=thisisntfunny.htm,2015-11-06
thisist13eend,This is the End,Sony,101470202.0,3055.0,20719162.0,3055.0,http://www.boxofficemojo.com/movies/?id=thisistheend.htm,2013-06-12
thisisw14eyou,This is Where I Leave You,WB,34296320.0,2868.0,11558149.0,2868.0,http://www.boxofficemojo.com/movies/?id=thisiswhereileaveyou.htm,2014-09-19
thislas14lace,This Last Lonely Place,Indic.,20507.0,4.0,6089.0,2.0,http://www.boxofficemojo.com/movies/?id=thislastlonelyplace.htm,2016-08-12
thismea12swar,This Means War,Fox,54760791.0,3189.0,17405930.0,3189.0,http://www.boxofficemojo.com/movies/?id=thismeanswar.htm,2012-02-17
thismus11lace,This Must Be the Place,Wein.,143979.0,15.0,7754.0,2.0,http://www.boxofficemojo.com/movies/?id=thismustbetheplace.htm,2012-11-02
thisold04dcub,This Old Cub,Emr.,270014.0,6.0,31252.0,6.0,http://www.boxofficemojo.com/movies/?id=thisoldcub.htm,2004-03-26
thisso-03moss,This So-Called Disaster,IFC,226658.0,3.0,8435.0,1.0,http://www.boxofficemojo.com/movies/?id=thisso-calleddisaster.htm,2004-04-21
thisthi03ours,This Thing of Ours,SmlP,37227.0,7.0,8007.0,4.0,http://www.boxofficemojo.com/movies/?id=thisthingofours.htm,2003-07-18
thodapy08agic,Thoda Pyaar Thoda Magic,Yash,365401.0,68.0,181610.0,68.0,http://www.boxofficemojo.com/movies/?id=thodapyaarthodamagic.htm,2008-06-27
thomasa00road,Thomas and the Magic Railroad,Dest.,15933506.0,2110.0,4154932.0,2016.0,http://www.boxofficemojo.com/movies/?id=thomasandthemagicrailroad.htm,2000-07-26
thomase00reux,Thomas in Love,IFC,44256.0,5.0,13853.0,5.0,http://www.boxofficemojo.com/movies/?id=thomasinlove.htm,2001-08-03
thor:th13orld,Thor: The Dark World,BV,206362140.0,3841.0,85737841.0,3841.0,http://www.boxofficemojo.com/movies/?id=thorthedarkworld.htm,2013-11-08
thor11thor,Thor,Par.,181030624.0,3963.0,65723338.0,3955.0,http://www.boxofficemojo.com/movies/?id=thor.htm,2011-05-06
thousan08yers,A Thousand Years of Good Prayers,Magn.,76806.0,7.0,10321.0,2.0,http://www.boxofficemojo.com/movies/?id=athousandyearsofgoodprayers.htm,2008-09-19
thousan12rdsi,A Thousand Words,P/DW,18450127.0,1895.0,6176280.0,1890.0,http://www.boxofficemojo.com/movies/?id=athousandwords.htm,2012-03-09
thr3e06hr3e,Thr3e,BPic,1008849.0,458.0,700000.0,458.0,http://www.boxofficemojo.com/movies/?id=thr3e.htm,2007-01-05
threebu05rada,The Three Burials of Melquiades Estrada,SPC,5027684.0,356.0,23859.0,5.0,http://www.boxofficemojo.com/movies/?id=thethreeburialsofmelquiadesestrada.htm,2005-12-14
threeda02rain,Three Days of Rain,RA,2841.0,1.0,2841.0,1.0,http://www.boxofficemojo.com/movies/?id=threedaysofrain.htm,2005-09-30
threemu11eers,The Three Musketeers (2011),Sum.,20374484.0,3017.0,8674452.0,3017.0,http://www.boxofficemojo.com/movies/?id=thethreemusketeers(2011).htm,2011-10-21
threeni13tand,Three Night Stand,Free,4076.0,10.0,2538.0,10.0,http://www.boxofficemojo.com/movies/?id=threenightstand.htm,2015-01-16
threeof04mily,Three of Hearts,Think,21429.0,1.0,4482.0,1.0,http://www.boxofficemojo.com/movies/?id=threeofhearts.htm,2005-10-19
threest12oges,The Three Stooges,Fox,44338224.0,3482.0,17010125.0,3477.0,http://www.boxofficemojo.com/movies/?id=thethreestooges.htm,2012-04-13
threest12tars,Three Stars,FRun,8942.0,1.0,1003.0,1.0,http://www.boxofficemojo.com/movies/?id=threestars.htm,2012-09-21
through05fire,Through the Fire,CLS,25752.0,8.0,14769.0,8.0,http://www.boxofficemojo.com/movies/?id=throughthefire.htm,2006-02-10
through14ople,Through a Lens Darkly,FRun,65169.0,3.0,9456.0,1.0,http://www.boxofficemojo.com/movies/?id=throughalensdarkly.htm,2014-08-27
throwdo08eart,Throw Down Your Heart,Argo.,89521.0,4.0,7283.0,2.0,http://www.boxofficemojo.com/movies/?id=throwdownyourheart.htm,2009-03-13
thumbsu05cker,Thumbsucker,SPC,1328679.0,330.0,85327.0,9.0,http://www.boxofficemojo.com/movies/?id=thumbsucker.htm,2005-09-16
thunder04irds,Thunderbirds,Uni.,6880917.0,2062.0,2766810.0,2057.0,http://www.boxofficemojo.com/movies/?id=thunderbirds.htm,2004-07-30
thunder10soul,Thunder Soul,RAtt.,143986.0,37.0,51260.0,35.0,http://www.boxofficemojo.com/movies/?id=thundersoul.htm,2011-09-23
thunder12ucki,Thunderstruck,WB,587211.0,250.0,,,http://www.boxofficemojo.com/movies/?id=thunderstruck.htm,2012-08-24
tianbia05oyun,The Wayward Cloud,,,,,,http://www.boxofficemojo.com/movies/?id=thewaywardcloud.htm,
tiandiy03iong,Warriors of Heaven and Earth,SPC,82936.0,9.0,13721.0,4.0,http://www.boxofficemojo.com/movies/?id=warriorsofheavenandearth.htm,2004-09-03
tianjia15gshi,Dragon Blade,LGP,74068.0,14.0,30346.0,14.0,http://www.boxofficemojo.com/movies/?id=dragonblade.htm,2015-09-04
tiantai13qing,The Rooftop,WGUSA,85755.0,17.0,47259.0,17.0,http://www.boxofficemojo.com/movies/?id=therooftop.htm,2013-07-19
tianzhu13ding,A Touch of Sin,KL,154120.0,7.0,19867.0,2.0,http://www.boxofficemojo.com/movies/?id=atouchofsin.htm,2013-10-04
tibet:c02lion,Tibet: Cry of the Snow Lion,AL,578241.0,15.0,9482.0,1.0,http://www.boxofficemojo.com/movies/?id=tibetcryofthesnowlion.htm,2003-09-19
