key,title,year,opening_date,releasemonth,releaseweekday,releaseweeknumber,total_gross,adjusted_gross,nVotes,userscore,metascore,metacritic_user_score,studio,total_theaters,opening_gross,adjusted_opening_gross,opening_theaters,vote_distribution,metatitle,metayear,imdbtitle,imdbyear,cpimultiplier
exhibit13tion,Exhibition,2014,6/20/14,June,Friday,25,14344,14234.58881,549,5.6,72,5.4,KL,1, , , ,111100,Exhibition,2014,Exhibition,2013,0.992372337
jerseyb14boys,Jersey Boys,2014,6/20/14,June,Friday,25,47047013,46688154.26,24767,6.9,54,6.8,WB,2905,13319371,13217775.33,2905,12200,Jersey Boys,2014,Jersey Boys,2014,0.992372337
lavenus13rure,Venus in Fur,2014,6/20/14,June,Friday,25,373605,370755.2671,11131,7.2,69,7,IFC,45,24761,24572.13145,2,12210,Venus in Fur,2014,La Vénus à la fourrure,2013,0.992372337
misslov12vely,Miss Lovely,2014,6/20/14,June,Friday,25, , ,2412,6.7,52, ,Da., , , , ,1320,Miss Lovely,2014,Miss Lovely,2012,0.992372337
"norte,h13ayan","Norte, the End of History",2014,6/20/14,June,Friday,25,10457,10377.23753,945,7.5,81,7.6,CGld,2,2164,2147.493738,1,1211,"Norte, the End of History",2014,"Norte, hangganan ng kasaysayan",2013,0.992372337
picture13fyou,A Picture of You,2014,6/20/14,June,Friday,25,19480,19331.41313,139,6.6,73, ,FPE,1,5650,5606.903706,1,23100,A Picture of You,2014,A Picture of You,2013,0.992372337
thinkli14ntoo,Think Like a Man Too,2014,6/20/14,June,Friday,25,65182182,64684994.3,14819,5.7,38,4.1,SGem,2225,29241911,29018863.57,2225,121000,Think Like a Man Too,2014,Think Like a Man Too,2014,0.992372337
thirdpe13rson,Third Person,2014,6/20/14,June,Friday,25,1021398,1013607.121,19535,6.4,38,5,SPC,227,38856,38559.61954,5,122100,Third Person,2014,Third Person,2013,0.992372337
yvessai14rent,Yves Saint Laurent,2014,6/25/14,June,Wednesday,26,723593,718073.6767,7839,6.2,51,5.7,Wein.,24,24207,24022.35717,2,122100,Yves Saint Laurent,2014,Yves Saint Laurent,2014,0.992372337
america14ther,America [2014],2014,6/27/14,June,Friday,26,14444502,14334324.21,5094,5.6,15,6,LGF,1105,38608,38313.5112,3,2000000004,America: Imagine a World Without Her,2014,America: Imagine the World Without Her,2014,0.992372337
archipe10lago,Archipelago,2014,6/27/14,June,Friday,26,7791,7731.57288,1527,6.1,82, ,KL,1, , , ,111101,Archipelago,2014,Archipelago,2010,0.992372337
armerid11dere,Jackpot,2014,6/27/14,June,Friday,26,806,799.8521039,2431,6.6,43, ,DR,2,806,799.8521039,2,23100,Jackpot,2014,Arme Riddere,2011,0.992372337
beginag13inii,Begin Again,2014,6/27/14,June,Friday,26,16170632,16047287.87,94465,7.4,62,8.4,Wein.,1302,134064,133041.405,5,12310,Begin Again,2014,Begin Again,2013,0.992372337
interne14artz,The Internet's Own Boy,2014,6/27/14,June,Friday,26,48911,48537.92339,9246,8.1,72,7.9,FB/Part.,12,21705,21539.44158,12,1322,The Internet's Own Boy: The Story of Aaron Swartz,2014,The Internet's Own Boy: The Story of Aaron Swartz,2014,0.992372337
postman14ovie,Postman Pat: The Movie,2014,6/27/14,June,Friday,26,1519,1507.41358,1118,4.6,44, ,Shout!,2,1254,1244.434911,2,1001111001,Postman Pat: The Movie,2014,Postman Pat: The Movie,2014,0.992372337
radiofr10muth,Radio Free Albemuth,2014,6/27/14,June,Friday,26,9365,9293.566939,1099,5.8,35, ,Free,10,5553,5510.643589,10,111011,Radio Free Albemuth,2014,Radio Free Albemuth,2010,0.992372337
siddhar13arth,Siddharth,2014,6/27/14,June,Friday,26,60537,60075.24419,362,7.4,72, ,Zeit.,6,4564,4529.187348,1,2211,Siddharth,2014,Siddharth,2013,0.992372337
snowpie13rcer,Snowpiercer,2014,6/27/14,June,Friday,26,4563650,4528840.017,175455,7,84,7.1,RTWC,356,171187,169881.2433,8,12210,Snowpiercer,2014,Snowpiercer,2013,0.992372337
toretan13anzt,Nothing Bad Can Happen,2014,6/27/14,June,Friday,26,4870,4832.853283,846,7,51, ,Drft.,8,2853,2831.238278,4,12211,Nothing Bad Can Happen,2014,Tore tanzt,2013,0.992372337
transfo14tion,Transformers: Age of Extinction,2014,6/27/14,June,Friday,26,245439076,243566949.5,236688,5.7,32,4.5,Par.,4233,100038390,99275330.91,4233,111100,Transformers: Age Of Extinction,2014,Transformers: Age of Extinction,2014,0.992372337
unrelat07ated,Unrelated,2014,6/27/14,June,Friday,26,4529,4494.454316,964,6.5,74, ,KL,1, , , ,112101,Unrelated,2014,Unrelated,2007,0.992372337
whitey:14lger,Whitey: USA v. James J. Bulger,2014,6/27/14,June,Friday,26,75881,75302.20533,2103,6.8,71,7.3,Magn.,9,14287,14178.02358,3,23100,Whitey: United States of America v. James J. Bulger,2014,Whitey: United States of America v. James J. Bulger,2014,0.992372337
deliver14evil,Deliver Us From Evil,2014,7/2/14,July,Wednesday,27,30577122,30355734.65,52818,6.2,40,6,SGem,3049,9740471,9669947.128,3049,122100,Deliver Us From Evil,2014,Deliver Us from Evil,2014,0.992759706
earthto14echo,Earth to Echo,2014,7/2/14,July,Wednesday,27,38934842,38652942.3,15270,5.8,53,4.7,Rela.,3230,8364658,8304095.418,3230,121000,Earth to Echo,2014,Earth to Echo,2014,0.992759706
tammy14ammy,Tammy,2014,7/2/14,July,Wednesday,27,84525432,83913443.04,34333,4.9,39,2.8,WB (NL),3465,21577049,21420824.83,3465,1211000,Tammy,2014,Tammy,2014,0.992759706
cineman13vels,Cinemanovels,2014,7/3/14,July,Thursday,27,398,395.1183631,157,5.2,59, ,Mont., , , , ,1111000,Cinemanovels,2014,Cinemanovels,2013,0.992759706
lifeits14self,Life Itself,2014,7/4/14,July,Friday,27,810454,804586.0749,10512,7.9,87,8.8,Magn.,100,131411,130459.5458,23,2311,Life Itself,2014,Life Itself,2014,0.992759706
marius13rius,Marius,2014,7/4/14,July,Friday,27,9781,9710.182686,670,6.8,50, ,KL,2, , ,1,13200,Marius,2014,Marius,2013,0.992759706
parde13arde,Closed Curtain,2014,7/9/14,July,Wednesday,28,28098,27894.56222,699,6.7,81,5.1,Vari.,5,5002,4965.78405,1,12101,Closed Curtain,2014,Pardé,2013,0.992759706
boyhood14oodi,Boyhood,2014,7/11/14,July,Friday,28,25352281,25168723.04,259361,8,100,7.7,IFC,775,387618,384811.5318,5,1221,Boyhood,2014,Boyhood,2014,0.992759706
dawnoft14apes,Dawn of the Planet of the Apes,2014,7/11/14,July,Friday,28,208545589,207035657.7,309855,7.6,79,8.2,Fox,3969,72611427,72085698.93,3967,2311,Dawn of the Planet of the Apes,2014,Dawn of the Planet of the Apes,2014,0.992759706
landho!14dho!,Land Ho!,2014,7/11/14,July,Friday,28,727594,722326.0057,1997,6,68,6.6,SPC,73,34319,34070.52036,4,122100,Land Ho!,2014,Land Ho!,2014,0.992759706
lashora13rtas,Empty Hours,2014,7/11/14,July,Friday,28,8244,8184.311018,377,6.4,81, ,Strand,3,1366,1356.109759,1,122100,The Empty Hours,2014,Las horas muertas,2013,0.992759706
longway14down,A Long Way Down,2014,7/11/14,July,Friday,28,13347,13250.3638,23871,6.4,34,6.5,Magn.,5,1426,1415.675341,1,122100,A Long Way Down,2014,A Long Way Down,2014,0.992759706
alivein14side,Alive Inside,2014,7/18/14,July,Friday,29,256682,254823.5469,1941,8.2,67,8.1,B360,20,7200,7147.869885,1,1222,Alive Inside,2014,Alive Inside,2014,0.992759706
asitisi14aven,As It Is In Heaven,2014,7/18/14,July,Friday,29,10850,10771.44281,54,7.8,71, , ,2,531,527.155404,1,0.0001112,As It Is in Heaven,2014,As It Is in Heaven,2014,0.992759706
flamenc10enco,"Flamenco, Flamenco",2014,7/18/14,July,Friday,29,71732,71212.63924,220,7.3,82, ,Da.,5,1259,1249.88447,1,2201,"Flamenco, Flamenco",2014,"Flamenco, Flamenco",2010,0.992759706
iorigin14gins,I Origins,2014,7/18/14,July,Friday,29,336472,334035.8439,71952,7.3,57,8,FoxS,122,27652,27451.7914,4,12211,I Origins,2014,I Origins,2014,0.992759706
l'ecume13ours,Mood Indigo,2014,7/18/14,July,Friday,29,303187,300991.837,11265,6.5,54,5.9,Drft.,37,26511,26319.05257,2,112100,Mood Indigo,2014,L'écume des jours,2013,0.992759706
persecu14tedi,Persecuted,2014,7/18/14,July,Friday,29,1558836,1547549.569,1231,3.6,11,3.3,MNE,736,851391,845226.679,736,3000000002,Persecuted,2014,Persecuted,2014,0.992759706
planes:14scue,Planes: Fire & Rescue,2014,7/18/14,July,Friday,29,59165787,58737409.32,12106,6,48,5.8,BV,3839,17509407,17382633.75,3826,122000,Planes: Fire & Rescue,2014,Planes: Fire & Rescue,2014,0.992759706
purge:a14rchy,The Purge: Anarchy,2014,7/18/14,July,Friday,29,71962800,71441768.18,83877,6.5,50,6.2,Uni.,2856,29816675,29600793.51,2805,122100,The Purge: Anarchy,2014,The Purge: Anarchy,2014,0.992759706
sextape14tape,Sex Tape,2014,7/18/14,July,Friday,29,38543473,38264406.93,82140,5.1,36,2.9,Sony,3062,14608152,14502384.69,3062,1221000,Sex Tape,2014,Sex Tape,2014,0.992759706
viaggio13sola,A Five Star Life,2014,7/18/14,July,Friday,29,306917,304694.8307,1220,6.3,51, ,MBox,20,15996,15880.18426,1,122100,A Five Star Life,2014,Viaggio sola,2013,0.992759706
videoga14ovie,Video Games: The Movie,2014,7/18/14,July,Friday,29,23043,22876.16191,4388,6.1,40,6.6,Vari.,25,12759,12666.62109,25,122100,Video Games: The Movie,2014,Video Games: The Movie,2014,0.992759706
wishiwa14here,Wish I Was Here,2014,7/18/14,July,Friday,29,3591299,3565296.94,28266,6.7,43,7.5,Focus,753,484401,480893.7944,68,12100,Wish I Was Here,2014,Wish I Was Here,2014,0.992759706
masterb13lder,A Master Builder,2014,7/23/14,July,Wednesday,30,46874,46534.61847,345,6,67, ,Abr.,4,7017,6966.194858,1,112101,A Master Builder,2014,A Master Builder,2013,0.992759706
momoeno11gami,A Letter to Momo,2014,7/23/14,July,Wednesday,30,71712,71192.78405,3303,7.3,65,4.7,GK,7,4596,4562.72361,1,13210,A Letter to Momo,2014,Momo e no tegami,2011,0.992759706
andsoit14goes,And So It Goes,2014,7/25/14,July,Friday,30,15160801,15051032.35,8594,5.7,38,6,CE,1816,4642329,4608717.174,1762,121000,And So It Goes,2014,And So It Goes,2014,0.992759706
comebac14tome,Come Back to Me,2014,7/25/14,July,Friday,30,7744,7687.931165,3373,5.8,31, ,Free,10,4156,4125.909339,10,122100,Come Back to Me,2014,Come Back to Me,2014,0.992759706
dast-ne13sand,Manuscripts Don't Burn,2014,7/25/14,July,Friday,30,6295,6249.42235,459,7.2,88,6,KL,2, , , ,12201,Manuscripts Don't Burn,2014,Dast-neveshtehaa nemisoosand,2013,0.992759706
fanny13anny,Fanny,2014,7/25/14,July,Friday,30,8735,8671.756034,702,6.8,47, ,KL,2,1872,1858.44617,1,13200,Fanny,2014,Fanny,2013,0.992759706
fluffym14hter,The Fluffy Movie,2014,7/25/14,July,Friday,30,2827393,2806921.844,2644,7.2,56,6.8,ORF,432,1311446,1301950.746,432,12111,The Fluffy Movie,2014,The Fluffy Movie: Unity Through Laughter,2014,0.992759706
happych14tmas,Happy Christmas,2014,7/25/14,July,Friday,30,30312,30092.53221,5382,5.6,70,6.1,Magn.,9,7523,7468.53127,4,1121000,Happy Christmas,2014,Happy Christmas,2014,0.992759706
hercule14lesi,Hercules [2014],2014,7/25/14,July,Friday,30,72688614,72162327.08,112987,6,47,6.4,Par.,3595,29800263,29584500.34,3595,122100,Hercules,2014,Hercules,2014,0.992759706
killtea13team,The Kill Team,2014,7/25/14,July,Friday,30,18983,18845.5575,678,7.1,72, ,Osci.,2, , , ,13200,The Kill Team,2014,The Kill Team,2013,0.992759706
lucyi14ucyi,Lucy,2014,7/25/14,July,Friday,30,126663600,125746518.3,318653,6.4,61,7,Uni.,3202,43899340,43581495.88,3173,122100,Lucy,2014,Lucy,2014,0.992759706
magicin14ight,Magic in the Moonlight,2014,7/25/14,July,Friday,30,10539326,10463018.18,43551,6.6,54,6.7,SPC,964,412095,409111.3111,17,123100,Magic in the Moonlight,2014,Magic in the Moonlight,2014,0.992759706
mostwan14dman,A Most Wanted Man,2014,7/25/14,July,Friday,30,17237855,17113047.87,55843,6.8,73,7.1,RAtt.,801,2687227,2667770.687,361,13200,A Most Wanted Man,2014,A Most Wanted Man,2014,0.992759706
verygoo13irls,Very Good Girls,2014,7/25/14,July,Friday,30,6940,6889.752361,9590,6,35,5.3,WGUSA,9,4102,4072.300315,9,122100,Very Good Girls,2014,Very Good Girls,2013,0.992759706
behavin14adly,Behaving Badly,2014,8/1/14,August,Friday,31, , ,6715,4.4,18,6.7, , , , , ,1011110001,Behaving Badly,2014,Behaving Badly,2014,0.9944209
calvary14vary,Calvary,2014,8/1/14,August,Friday,31,3600006,3579921.208,40212,7.4,77,7.5,FoxS,322,74149,73735.31534,4,12310,Calvary,2014,Calvary,2014,0.9944209
childof13fgod,Child of God,2014,8/1/14,August,Friday,31,39324,39104.60749,2918,5.4,50,5,WGUSA,8,27630,27475.84948,8,121000,Child of God,2014,Child of God,2013,0.9944209
dasmerk13chen,The Strange Little Cat,2014,8/1/14,August,Friday,31,5885,5852.166999,653,6.7,80,8.5,KS,1,3594,3573.948716,1,12110,The Strange Little Cat,2014,Das merkwürdige Kätzchen,2013,0.9944209
finding14ela!,Finding Fela,2014,8/1/14,August,Friday,31,120980,120305.0405,431,7,64, ,KL,11, , , ,13200,Finding Fela!,2014,Finding Fela!,2014,0.9944209
getonup14onup,Get On Up,2014,8/1/14,August,Friday,31,30703100,30531804.35,15308,6.9,71,7.1,Uni.,2469,13585915,13510117.83,2468,13200,Get On Up,2014,Get on Up,2014,0.9944209
guardia14laxy,Guardians of the Galaxy,2014,8/1/14,August,Friday,31,333176600,331317774.6,652972,8.1,76,8.6,BV,4088,94320883,93794657.4,4080,1222,Guardians of the Galaxy,2014,Guardians of the Galaxy,2014,0.9944209
loudert13dsii,Louder Than Words,2014,8/1/14,August,Friday,31, , ,738,6,29, , , , , , ,122101,Louder Than Words,2014,Louder Than Words,2013,0.9944209
merelle12mann,The Almost Man,2014,8/1/14,August,Friday,31, , ,358,5.9,64, ,BWP, , , , ,122100,The Almost Man,2014,Mer eller mindre mann,2012,0.9944209
moebius14bius,Moebius,2014,8/1/14,August,Friday,31,2340,2326.944907,8,1,66,7.8,FM,1,876,871.1127087,1,*.........,Moebius,2014,Moebius,2014,0.9944209
richhil14hill,Rich Hill,2014,8/1/14,August,Friday,31,111376,110754.6222,1722,7.3,75,7.4,Orch.,28,9635,9581.245375,1,12210,Rich Hill,2014,Rich Hill,2014,0.9944209
aboutal14alex,About Alex,2014,8/8/14,August,Friday,32, , ,5218,6.4,45,6,Scre., , , , ,122100,About Alex,2014,About Alex,2014,0.9944209
deepsea14ge3d,James Cameron's Deepsea Challenge 3D,2014,8/8/14,August,Friday,32,235659,234344.235,1047,6.7,58,6.8,DLA,304,149879,149042.8101,304,23100,Deepsea Challenge 3D,2014,Deepsea Challenge 3D,2014,0.9944209
dog13dog,The Dog,2014,8/8/14,August,Friday,32,44581,44332.27816,630,6.5,76, ,Drft.,16,12431,12361.64621,3,22100,The Dog,2014,The Dog,2013,0.9944209
fifiazk13shad,Fifi Howls From Happiness,2014,8/8/14,August,Friday,32,13614,13538.04614,178,7.7,76, ,MBox,2,2728,2712.780216,1,1212,Fifi Howls from Happiness,2014,Fifi az khoshhali zooze mikeshad,2013,0.9944209
fwordi13ordi,What If [2014],2014,8/8/14,August,Friday,32,3493000,3473512.205,47530,6.8,59,7.2,CBS,787,133898,133150.9697,20,23200,What If,2014,The F Word,2013,0.9944209
hundred14rney,The Hundred-Foot Journey,2014,8/8/14,August,Friday,32,54240821,53938206.06,50753,7.3,55,7,BV,2167,10979290,10918035.45,2023,12211,The Hundred-Foot Journey,2014,The Hundred-Foot Journey,2014,0.9944209
intothe14torm,Into The Storm,2014,8/8/14,August,Friday,32,47602194,47336616.62,53037,5.8,44,5.2,WB (NL),3434,17346427,17249649.56,3434,122000,Into the Storm,2014,Into the Storm,2014,0.9944209
stepupa14llin,Step Up All In,2014,8/8/14,August,Friday,32,14904384,14821230.96,24552,6,45,5,LG/S,2072,6469857,6433761.023,2072,121001,Step Up: All In,2014,Step Up All In,2014,0.9944209
teenage14tles,Teenage Mutant Ninja Turtles [2014],2014,8/8/14,August,Friday,32,191204754,190138003.6,160144,5.9,31,5,Par.,3980,65575105,65209254.96,3845,122100,Teenage Mutant Ninja Turtles,2014,Teenage Mutant Ninja Turtles,2014,0.9944209
let'sbe14cops,Let's Be Cops,2014,8/13/14,August,Wednesday,33,82390774,81931107.67,104075,6.5,30,6.4,Fox,3140,17813722,17714337.47,3094,122100,Let's Be Cops,2014,Let's Be Cops,2014,0.9944209
abusdef13esse,Abuse of Weakness,2014,8/15/14,August,Friday,33,31611,31434.63908,560,5.8,77, ,Strand,5,9140,9089.00703,1,122100,Abuse of Weakness,2014,Abus de faiblesse,2013,0.9944209
coldwat13ater,Coldwater,2014,8/15/14,August,Friday,33, , ,3011,6.4,44,7.3,BGP, , , , ,22100,Coldwater,2014,Coldwater,2013,0.9944209
expenda14les3,The Expendables 3,2014,8/15/14,August,Friday,33,39322544,39103159.61,123730,6.1,35,5.8,LGF,3221,15879645,15791050.88,3221,122100,The Expendables 3,2014,The Expendables 3,2014,0.9944209
fortmcc11ccoy,Fort McCoy,2014,8/15/14,August,Friday,33,78948,78507.54124,253,5.8,47, ,Mont.,14,4070,4047.293065,2,111002,Fort McCoy,2014,Fort McCoy,2011,0.9944209
frankii14nkii,Frank,2014,8/15/14,August,Friday,33,645186,641586.443,51253,7,75,7.1,Magn.,75,16056,15966.42198,1,13200,Frank,2014,Frank,2014,0.9944209
giver14iver,The Giver,2014,8/15/14,August,Friday,33,45090374,44838810.31,82783,6.5,47,6.1,Wein.,3003,12305016,12236365.09,3003,122100,The Giver,2014,The Giver,2014,0.9944209
jakesqu13ared,Jake Squared,2014,8/15/14,August,Friday,33,2592,2577.538974,244,4.5,30, ,Free,1,1681,1671.621534,1,1001000002,Jake Squared,2014,Jake Squared,2013,0.9944209
lajalou13usie,Jealousy,2014,8/15/14,August,Friday,33,63946,63589.2389,1021,6.3,66,5.3,Distrib.,6,5533,5502.130842,1,122100,Jealousy,2014,La jalousie,2013,0.9944209
lifeaft14beth,Life After Beth,2014,8/15/14,August,Friday,33,88273,87780.51614,13243,5.6,50,6.6,A24,30,15843,15754.61032,2,1221000,Life After Beth,2014,Life After Beth,2014,0.9944209
triptoi14taly,The Trip to Italy,2014,8/15/14,August,Friday,33,2880537,2864466.197,10572,6.6,75,5.4,IFC,199,71712,71311.91161,3,12100,The Trip to Italy,2014,The Trip to Italy,2014,0.9944209
ekspedi13ende,Expedition to the End of the World,2014,8/20/14,August,Wednesday,34,39115,38896.77352,404,7,77, ,Argo.,4,6635,6597.982674,1,12211,Expedition to the End of the World,2014,Ekspeditionen til verdens ende,2013,0.9944209
areyouh13here,Are You Here,2014,8/22/14,August,Friday,34, , ,10765,5.3,37,5.9,MNE, , , , ,1221000,Are You Here,2014,Are You Here,2013,0.9944209
ifistay14stay,If I Stay,2014,8/22/14,August,Friday,34,50474843,50193238.82,79433,6.8,46,5.6,WB (NL),3157,15679190,15591714.24,2907,12101,If I Stay,2014,If I Stay,2014,0.9944209
jinyiwe10iwei,14 Blades,2014,8/22/14,August,Friday,34, , ,6005,6.4,50, ,RTWC,4, , ,4,122100,14 Blades,2014,Jin yi wei,2010,0.9944209
k2:sire12ayas,K2: Siren of the Himalayas,2014,8/22/14,August,Friday,34,12959,12886.70045,397,7.3,63, ,FRun,2,1421,1413.072099,2,13201,K2: Siren of the Himalayas,2014,K2: Siren of the Himalayas,2012,0.9944209
kabbala14ahme,Kabbalah Me,2014,8/22/14,August,Friday,34,9816,9761.235558,5,5.2,47, ,FRun,2,2196,2183.748297,1,222......4,Kabbalah Me,2014,Kabbalah Me,2014,0.9944209
loveiss14ange,Love is Strange,2014,8/22/14,August,Friday,34,2262223,2249601.833,9056,6.8,82,6.9,SPC,138,117276,116621.7055,5,12200,Love Is Strange,2014,Love Is Strange,2014,0.9944209
mayinth13mmer,May in the Summer,2014,8/22/14,August,Friday,34,22004,21881.23749,493,5.7,56, ,Cohen,8, , , ,112100,May in the Summer,2014,May in the Summer,2013,0.9944209
oneilov14love,The One I Love,2014,8/22/14,August,Friday,34,513447,510582.428,21801,7.1,66,6.9,RTWC,82,48059,47790.87405,8,13200,The One I Love,2014,The One I Love,2014,0.9944209
ragnaro14arok,Ragnarok,2014,8/22/14,August,Friday,34,1369,1361.362213,42,5.9,49, ,Magn.,2,522,519.08771,1,000.2210.1,Ragnarok,2014,Ragnarok,2014,0.9944209
sincity14lfor,Frank Miller's Sin City: A Dame to Kill For,2014,8/22/14,August,Friday,34,13757804,13681047.84,106457,6.5,46,8,W/Dim.,2894,6317683,6282436.017,2894,123100,Sin City: A Dame To Kill For,2014,Sin City: A Dame to Kill For,2014,0.9944209
tobetak14akei,To Be Takei,2014,8/22/14,August,Friday,34,52823,52528.29522,1230,6.9,66,8.3,SM,22,22846,22718.53989,22,13100,To Be Takei,2014,To Be Takei,2014,0.9944209
whenthe14tall,When the Game Stands Tall,2014,8/22/14,August,Friday,34,30127963,29959876.09,12211,6.7,41,6.8,TriS,2766,8381509,8334747.726,2673,12101,When the Game Stands Tall,2014,When the Game Stands Tall,2014,0.9944209
novembe14rman,The November Man,2014,8/27/14,August,Wednesday,35,25018119,24878540.42,48542,6.3,38,5.6,Rela.,2776,7911597,7867457.412,2776,122100,The November Man,2014,The November Man,2014,0.9944209
starred13edup,Starred Up,2014,8/27/14,August,Wednesday,35,54915,54608.62375,29706,7.4,81,8.1,Trib.,7,10358,10300.21169,2,12310,Starred Up,2014,Starred Up,2013,0.9944209
through14ople,Through a Lens Darkly,2014,8/27/14,August,Wednesday,35,65169,64805.41566,82,7.2,64, ,FRun,3,9456,9403.244034,1,1000000112,Through a Lens Darkly: Black Photographers And The Emergence Of A People,2014,Through a Lens Darkly: Black Photographers andthe Emergence of a People,2014,0.9944209
asabove14elow,As Above/So Below,2014,8/29/14,August,Friday,35,21321100,21202147.46,47526,6.1,38,6.2,Uni.,2650,8632820,8584656.637,2640,122100,"As Above, So Below",2014,"As Above, So Below",2014,0.9944209
canopy14nopy,Canopy,2014,8/29/14,August,Friday,35,8462,8414.789659,5,7.4,64, ,Mont.,5,3042,3025.028379,1,.....4.42.,Canopy,2014,Canopy,2014,0.9944209
cantinf14flas,Cantinflas,2014,8/29/14,August,Friday,35,6382924,6347313.031,3070,6.6,44,4.3,LGF,429,2661253,2646405.604,382,12101,Cantinflas,2014,Cantinflas,2014,0.9944209
congres13ress,The Congress,2014,8/29/14,August,Friday,35,137815,137046.1164,12099,6.5,63,7.2,Drft.,37,28640,28480.21459,15,112100,The Congress,2014,The Congress,2013,0.9944209
kundo:m14-dae,Kundo: Age of the Rampant,2014,8/29/14,August,Friday,35,280958,279390.5073,1768,6.8,56,7.7,WGUSA,28,120857,120182.7268,28,23200,Kundo: Age of the Rampant,2014,Kundo: Min-ran-eui si-dae,2014,0.9944209
l'etran13orps,The Strange Color of Your Body's Tears,2014,8/29/14,August,Friday,35,7182,7141.930907,2155,6,53,6.8,Strand,3,1535,1526.436082,2,111100,The Strange Color of Your Body's Tears,2014,L'étrange couleur des larmes de ton corps,2013,0.9944209
lastofr13hood,The Last of Robin Hood,2014,8/29/14,August,Friday,35,288545,286935.1787,1291,5.7,46,3.8,Gold.,78,25821,25676.94207,2,221000,The Last of Robin Hood,2014,The Last of Robin Hood,2013,0.9944209
lastwee14kend,Last Weekend,2014,8/29/14,August,Friday,35,27053,26902.06862,655,5.3,40,5.9,IFC,8,2661,2646.154016,1,1111100,Last Weekend,2014,Last Weekend,2014,0.9944209
