key,title,releaseyear,opening_date,releasemonth,releaseweekday,releaseweeknumber,totalgross,adjustedgross,nVotes,imdbrating,metascore,mpaa,budget,country,language,Western,History,Documentary,Musical,War,Biography,RealityTV,Drama,Animation,Music,Mystery,Crime,Thriller,News,SciFi,Action,Sport,Comedy,Romance,Adventure,Family,TalkShow,Horror,studio,totaltheaters,openinggross,adjustedopeninggross,openingtheaters,vote_distribution,metatitle,metayear,imdbtitle,imdbyear,cpimultiplier,sourcedataset,adjustedgrossbinned,nvotes_binned,dumpmonth
kingdom01come,Kingdom Come,2001,4/11/2001,April,Wednesday,15,23249649,31730973.7556133,1830,5.7,48,PG,7000000,USA,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,FoxS,1111,7562284,10320957.3244093,1111,0001111001,Kingdom Come,2001,Kingdom Come,2001,1.3647936687394,Metacritic,$10-100 million,"1,001-10,000 votes",Dump month
bridget01iary,Bridget Jones's Diary,2001,4/13/2001,April,Friday,15,71543427,97642016.2095195,184661,6.7,66,R,25000000,UK,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Mira.,2547,10733933,14649603.7990729,1611,0000012100,Bridget Jones's Diary,2001,Bridget Jones's Diary,2001,1.3647936687394,Metacritic,$10-100 million,"More than 100,000 votes",Dump month
lakeboa00boat,Lakeboat,2001,4/13/2001,April,Friday,15,5159,7040.97053702657,560,6.2,59,R,-1,USA,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pan., , , , ,0000112101,Lakeboat,2001,Lakeboat,2000,1.3647936687394,Metacritic,"Less than $100,000","101-1,000 votes",Dump month
body01body,The Body,2001,4/20/2001,April,Friday,16,36849,50291.2818993782,6674,5.3,21,PG-13,30000000,USA,English,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,Lions,11,19988,27279.4958507631,11,0001221000,The Body,2001,The Body,2001,1.3647936687394,Metacritic,"Less than $100,000","1,001-10,000 votes",Dump month
centero01orld,The Center of the World,2001,4/20/2001,April,Friday,16,1101344,1503107.31830413,4135,5.9,44, ,-1,USA,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Art.,45,67809,92545.29388355,7,0000122100,The Center of the World,2001,The Center of the World,2001,1.3647936687394,Metacritic,"$100,000 to $10 million","1,001-10,000 votes",Dump month
crocodi01eles,Crocodile Dundee in Los Angeles,2001,4/20/2001,April,Friday,16,25635682,34987416.4874166,20444,4.8,37,PG,21150000,Australia,English,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,Par.,2166,7714362,10528512.4159638,2123,0011210000,Crocodile Dundee in Los Angeles,2001,Crocodile Dundee in Los Angeles,2001,1.3647936687394,Metacritic,$10-100 million,"10,001-100,000 votes",Dump month
freddyg01ered,Freddy Got Fingered,2001,4/20/2001,April,Friday,16,14254993,19455124.1943245,40724,4.5,13,R,14000000,USA,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Fox,2271,7098459,9687931.90100622,2271,2000000001,Freddy Got Fingered,2001,Freddy Got Fingered,2001,1.3647936687394,Metacritic,$10-100 million,"10,001-100,000 votes",Dump month
"harry,u00bien",With a Friend Like Harry,2001,4/20/2001,April,Friday,16,3830441,5227761.62527982,8604,7.2,75,PG,-1,France,French,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,Mira.,220,29495,40254.5892594686,2,0000013210,Harry Is Here to Help,2001,"Harry, un ami qui vous veut du bien",2000,1.3647936687394,Metacritic,"$100,000 to $10 million","1,001-10,000 votes",Dump month
luzhind00ence,The Luzhin Defence,2001,4/20/2001,April,Friday,16,1053070,1437223.2687394,3888,6.9,64,PG-13,-1,UK,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,SPC,49,63203,86259.0542453363,6,0000013200,The Luzhin Defence,2001,The Luzhin Defence,2000,1.3647936687394,Metacritic,"$100,000 to $10 million","1,001-10,000 votes",Dump month
driven01iven,Driven,2001,4/27/2001,April,Friday,17,32720065,44656137.5527417,35294,4.5,29,PG-13,94000000,USA,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,WB,2905,12174504,16615685.9792425,2905,0011110000,Driven,2001,Driven,2001,1.3647936687394,Metacritic,$10-100 million,"10,001-100,000 votes",Dump month
forsake01aken,The Forsaken,2001,4/27/2001,April,Friday,17,7288451,9947231.77971735,7488,5.3,35,R,15000000,USA,English,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,SGem,1514,3020159,4121893.88178632,1514,0001211000,The Forsaken,2001,The Forsaken,2001,1.3647936687394,Metacritic,"$100,000 to $10 million","1,001-10,000 votes",Dump month
goldenb00bowl,The Golden Bowl,2001,4/27/2001,April,Friday,17,3050532,4163346.75988694,3835,5.9,62,R,15000000,USA,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Lions,117,90170,123063.445110232,5,0000122100,The Golden Bowl,2001,The Golden Bowl,2000,1.3647936687394,Metacritic,"$100,000 to $10 million","1,001-10,000 votes",Dump month
onenigh01ol's,One Night at McCool's,2001,4/27/2001,April,Friday,17,6290673,8585470.68250989,26299,6.1,46,R,18000000,USA,English,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,USA,1818,2520041,3439336.00176371,1818,0000122100,One Night at McCool's,2001,One Night at McCool's,2001,1.3647936687394,Metacritic,"$100,000 to $10 million","10,001-100,000 votes",Dump month
town&co01ntry,Town & Country,2001,4/27/2001,April,Friday,17,6719973,9171376.60449972,4213,4.4,34,R,90000000,USA,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,NL,2222,3029858,4135131.01557942,2222,1011110000,Town & Country,2001,Town & Country,2001,1.3647936687394,Metacritic,"$100,000 to $10 million","1,001-10,000 votes",Dump month
tuvalu99valu,Tuvalu,2001,4/27/2001,April,Friday,17,411678,561855.527959299,2346,7.5,58, ,-1,Germany,None,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Indic.,8,31008,42319.5220802713,8,0000001211,Tuvalu,2001,Tuvalu,1999,1.3647936687394,Metacritic,"$100,000 to $10 million","1,001-10,000 votes",Dump month
mummyre01urns,The Mummy Returns,2001,5/4/2001,May,Friday,18,202019785,274474061.52009,257944,6.3,48,PG-13,98000000,USA,English,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,Uni.,3553,68139035,92577059.6405177,3401,0000122100,The Mummy Returns,2001,The Mummy Returns,2001,1.35864940911649,Metacritic,More than $100 million,"More than 100,000 votes",Not a dump month
pavilio01omen,Pavilion of Women,2001,5/4/2001,May,Friday,18,36992,50259.1589420371,893,5.9,26,R,5000000,China,English,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Focus,9,16368,22238.3735284187,9,0000122100,Pavilion of Women,2001,Pavilion of Women,2001,1.35864940911649,Metacritic,"Less than $100,000","101-1,000 votes",Not a dump month
shunliu00iliu,Time and Tide,2001,5/4/2001,May,Friday,18,10770,14632.6541361846,3800,6.9,60,R,-1,Hong Kong,Mandarin,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,Sony,1,10770,14632.6541361846,1,0000012211,Time and Tide,2001,Shun liu ni liu,2000,1.35864940911649,Metacritic,"Less than $100,000","1,001-10,000 votes",Not a dump month
sousles00able,Under the Sand,2001,5/4/2001,May,Friday,18,1452698,1973707.2793247,7015,7.2,86, ,-1,France,French,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Wins.,25,32657,44369.4137535172,2,0000012210,Under the Sand,2001,Sous le sable,2000,1.35864940911649,Metacritic,"$100,000 to $10 million","1,001-10,000 votes",Not a dump month
younggi99soon,The Young Girl and the Monsoon,2001,5/4/2001,May,Friday,18,9186,12480.5534721441,110,5.2,48, ,-1,USA,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,AL, , , , ,0000111111,The Young Girl and the Monsoon,2001,The Young Girl and the Monsoon,1999,1.35864940911649,Metacritic,"Less than $100,000","101-1,000 votes",Not a dump month
aboutad00adam,About Adam,2001,5/11/2001,May,Friday,19,159668,216932.833854811,5809,6,64,R,-1,Ireland,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Mira.,11,33300,45243.0253235791,5,0000122100,About Adam,2001,About Adam,2000,1.35864940911649,Metacritic,"$100,000 to $10 million","1,001-10,000 votes",Not a dump month
breadan00oses,Bread and Roses,2001,5/11/2001,May,Friday,19,533479,724810.928126055,4692,7.1,57,R,-1,UK,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lions,39,49662,67473.246955543,34,0000013200,Bread and Roses,2001,Bread and Roses,2000,1.35864940911649,Metacritic,"$100,000 to $10 million","1,001-10,000 votes",Not a dump month
kingisa00live,The King is Alive,2001,5/11/2001,May,Friday,19,17929,24359.2252560495,1717,6.4,52,R,-1,Denmark,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IFC,6,17929,24359.2252560495,6,0000112100,The King Is Alive,2001,The King Is Alive,2000,1.35864940911649,Metacritic,"Less than $100,000","1,001-10,000 votes",Not a dump month
knight'01tale,A Knight's Tale,2001,5/11/2001,May,Friday,19,56569702,76858392.1961958,142958,6.9,54,PG-13,65000000,USA,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,Sony,2980,16511391,22433191.6258413,2980,0000012201,A Knight's Tale,2001,A Knight's Tale,2001,1.35864940911649,Metacritic,$10-100 million,"More than 100,000 votes",Not a dump month
sordidl00ives,Sordid Lives,2001,5/11/2001,May,Friday,19,1111273,1509830.40481711,2430,6.8,47,R,-1,USA,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Reg.,8,14000,19021.0917276308,7,0000001112,Sordid Lives,2001,Sordid Lives,2000,1.35864940911649,Metacritic,"$100,000 to $10 million","1,001-10,000 votes",Not a dump month
startup01.com,Startup.com,2001,5/11/2001,May,Friday,19,1283356,1743630.8710861,3070,7.1,75,R,-1,USA,English,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Art.,35,16118,21898.7111761396,1,0000012210,Startup.com,2001,Startup.com,2001,1.35864940911649,Metacritic,"$100,000 to $10 million","1,001-10,000 votes",Not a dump month
trumpet01swan,The Trumpet of the Swan,2001,5/11/2001,May,Friday,19,102202,138856.686910523,779,5,27, ,-1,USA,English,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Sony,125,102202,138856.686910523,125,0001111001,The Trumpet of the Swan,2001,The Trumpet of the Swan,2001,1.35864940911649,Metacritic,"$100,000 to $10 million","101-1,000 votes",Not a dump month
shrek01hrek,Shrek,2001,5/16/2001,May,Wednesday,20,267665011,363662909.036308,493742,7.9,84,PG,60000000,USA,English,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,DW,3715,42347760,57535759.1014069,3587,0000002311,Shrek,2001,Shrek,2001,1.35864940911649,Metacritic,More than $100 million,"More than 100,000 votes",Not a dump month
angeley01eyes,Angel Eyes,2001,5/18/2001,May,Friday,20,24174218,32844287.0015532,20090,5.6,39,R,53000000,USA,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,WB,2407,9225575,12534322.0225098,2375,0001121000,Angel Eyes,2001,Angel Eyes,2001,1.35864940911649,Metacritic,$10-100 million,"10,001-100,000 votes",Not a dump month
fastfoo00omen,Fast Food Fast Women,2001,5/18/2001,May,Friday,20,17131,23275.0230275746,1907,6.5,36,R,-1,USA,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Lot47,2,17131,23275.0230275746,2,0000122100,Fast Food Fast Women,2001,Fast Food Fast Women,2000,1.35864940911649,Metacritic,"Less than $100,000","1,001-10,000 votes",Not a dump month
moulinr01uge!,Moulin Rouge!,2001,5/18/2001,May,Friday,20,57386607,77968279.6917501,232917,7.6,66,PG-13,50000000,Australia,English,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Fox,2283,167540,227628.122003376,2,0000001212,Moulin Rouge!,2001,Moulin Rouge!,2001,1.35864940911649,Metacritic,$10-100 million,"More than 100,000 votes",Not a dump month
manwhoc00ried,The Man Who Cried,2001,5/25/2001,May,Friday,21,747092,1015036.10435566,12852,6.2,40,R,-1,UK,English,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Focus,28,93455,126972.580528981,11,0000122101,The Man Who Cried,2001,The Man Who Cried,2000,1.35864940911649,Metacritic,"$100,000 to $10 million","10,001-100,000 votes",Not a dump month
pearlha01rbor,Pearl Harbor,2001,5/25/2001,May,Friday,21,198542554,269749723.676579,266629,6.1,44,PG-13,140000000,USA,English,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,BV,3255,59078912,80267528.880045,3214,0000112100,Pearl Harbor,2001,Pearl Harbor,2001,1.35864940911649,Metacritic,More than $100 million,"More than 100,000 votes",Not a dump month
wodefuq99uqin,The Road Home,2001,5/25/2001,May,Friday,21,1280490,1739736.98187957,10846,7.9,71, ,-1,China,Mandarin,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SPC,37,40557,55102.7440855374,6,0000001212,The Road Home,2001,Wo de fu qin mu qin,1999,1.35864940911649,Metacritic,"$100,000 to $10 million","10,001-100,000 votes",Not a dump month
animal01imal,The Animal,2001,6/1/2001,June,Friday,22,57743062,78320353.622382,49204,4.8,43,PG-13,47000000,USA,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,SonR,2788,19610520,26598916.0934831,2788,0001211000,The Animal,2001,The Animal,2001,1.3563595505618,Metacritic,$10-100 million,"10,001-100,000 votes",Not a dump month
bigeden00eden,Big Eden,2001,6/1/2001,June,Friday,22,512451,695067.808044944,3474,7.4,59,PG-13,-1,USA,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Jour,10,40762,55287.928,8,0000001212,Big Eden,2001,Big Eden,2000,1.3563595505618,Metacritic,"$100,000 to $10 million","1,001-10,000 votes",Not a dump month
unevrai76ille,A Real Young Girl,2001,6/1/2001,June,Friday,22,17245,23390.4204494382,2815,5.5,55, ,-1,France,French,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CinV, , , , ,0001121000,A Real Young Girl,2001,Une vraie jeune fille,1976,1.3563595505618,Metacritic,"Less than $100,000","1,001-10,000 votes",Not a dump month
what'st01pen?,What's the Worst That Could Happen?,2001,6/1/2001,June,Friday,22,32269834,43769497.5409438,12991,5.5,37,PG-13,60000000,USA,English,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,MGM,2675,13049114,17699290.4002697,2675,0001221000,What's the Worst That Could Happen?,2001,What's the Worst That Could Happen?,2001,1.3563595505618,Metacritic,$10-100 million,"10,001-100,000 votes",Not a dump month
leplaca01card,The Closet (Le Placard),2001,6/6/2001,June,Wednesday,23,6678894,9058981.66408989,14518,7.1,72,R,16069256,France,French,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Mira.,145,311022,421857.660134831,44,0000013200,The Closet,2001,Le placard,2001,1.3563595505618,Metacritic,"$100,000 to $10 million","10,001-100,000 votes",Not a dump month
anniver01arty,The Anniversary Party,2001,6/8/2001,June,Friday,23,4047329,5489633.34341573,7532,6.3,56,R,-1,USA,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,FL,120,158533,215027.748629213,11,0000112100,The Anniversary Party,2001,The Anniversary Party,2001,1.3563595505618,Metacritic,"$100,000 to $10 million","1,001-10,000 votes",Not a dump month
atlanti01pire,Atlantis: The Lost Empire,2001,6/8/2001,June,Friday,23,84056472,114010798.58373,78058,6.8,52,PG,120000000,USA,English,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,BV,3071,329011,446257.212089888,2,0000023100,Atlantis: The Lost Empire,2001,Atlantis: The Lost Empire,2001,1.3563595505618,Metacritic,More than $100 million,"10,001-100,000 votes",Not a dump month
brideof01wind,Bride of the Wind,2001,6/8/2001,June,Friday,23,318823,432438.620988764,510,5.7,35,R,12000000,UK,English,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,ParC,42,35208,47754.7070561798,8,0000122100,Bride of the Wind,2001,Bride of the Wind,2001,1.3563595505618,Metacritic,"$100,000 to $10 million","101-1,000 votes",Not a dump month
evoluti01tion,Evolution,2001,6/8/2001,June,Friday,23,38345494,52010277.0079101,105205,6,40,PG-13,80000000,USA,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,DW,2613,13408351,18186544.9361348,2611,0000122100,Evolution,2001,Evolution,2001,1.3563595505618,Metacritic,$10-100 million,"More than 100,000 votes",Not a dump month
musimes00ahat,Divided We Fall,2001,6/8/2001,June,Friday,23,1328815,1802350.91617978,4311,7.8,69,PG-13,-1,Czech Republic,German,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,SPC,37,28583,38768.8250337079,5,0000001311,Divided We Fall,2001,Musíme si pomáhat,2000,1.3563595505618,Metacritic,"$100,000 to $10 million","1,001-10,000 votes",Not a dump month
swordfi01fish,Swordfish,2001,6/8/2001,June,Friday,23,69772969,94637232.8742022,159831,6.5,32,R,102000000,USA,English,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,WB,2688,18145632,24612001.2641798,2678,0000123100,Swordfish,2001,Swordfish,2001,1.3563595505618,Metacritic,$10-100 million,"More than 100,000 votes",Not a dump month
china:t01ture,China: The Panda Adventure (IMAX),2001,6/9/2001,June,Saturday,23,3921642,5319156.58058427,172,6.2,49, ,-1,USA,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Imax,21,28268,38341.5717752809,3,0000121001,China: The Panda Adventure,2001,China: The Panda Adventure,2001,1.3563595505618,Metacritic,"$100,000 to $10 million","101-1,000 votes",Not a dump month
drolede00elix,The Adventures of Felix,2001,6/15/2001,June,Friday,24,363409,492913.267910112,1590,7,63, ,-1,France,French,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Wells,8,13275,18005.6730337079,1,0000012210,The Adventures of Felix,2001,Drôle de Félix,2000,1.3563595505618,Metacritic,"$100,000 to $10 million","1,001-10,000 votes",Not a dump month
lagaan:01ndia,Lagaan,2001,6/15/2001,June,Friday,24,835767,1133600.55249438,79577,8.2,84,PG,6000000,India,Hindi,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,SetP,34,285368,387061.612224719,34,0000001222,Lagaan: Once Upon a Time in India,2002,Lagaan: Once Upon a Time in India,2001,1.3563595505618,Metacritic,"$100,000 to $10 million","10,001-100,000 votes",Not a dump month
laracro01ider,Lara Croft: Tomb Raider,2001,6/15/2001,June,Friday,24,131168070,177911064.473258,164078,5.7,33,PG-13,115000000,USA,English,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,Par.,3349,47735743,64746830.9212135,3308,0000121000,Lara Croft: Tomb Raider,2001,Lara Croft: Tomb Raider,2001,1.3563595505618,Metacritic,More than $100 million,"More than 100,000 votes",Not a dump month
russian01doll,Russian Doll,2001,6/15/2001,June,Friday,24,127103,172397.367955056,415,6.3,34,R,-1,Australia,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Lot47, , , , ,0000122001,Russian Doll,2001,Russian Doll,2001,1.3563595505618,Metacritic,"$100,000 to $10 million","101-1,000 votes",Not a dump month
sexybea00east,Sexy Beast,2001,6/15/2001,June,Friday,24,6946056,9421349.39433708,45031,7.3,79,R,-1,UK,English,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,FoxS,194,170356,231063.987595506,9,0000012210,Sexy Beast,2001,Sexy Beast,2000,1.3563595505618,Metacritic,"$100,000 to $10 million","10,001-100,000 votes",Not a dump month
songcat00cher,Songcatcher,2001,6/15/2001,June,Friday,24,3059834,4150235.06903371,2887,7.3,63,PG-13,1800000,USA,English,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Lions,104,41967,56922.341258427,7,0000012211,Songcatcher,2001,Songcatcher,2000,1.3563595505618,Metacritic,"$100,000 to $10 million","1,001-10,000 votes",Not a dump month
lifeand01debt,Life and Debt,2001,6/16/2001,June,Saturday,24,263107,356867.692269663,876,7.6,67, ,-1,USA,English,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NYer,4,1494,2026.40116853933,1,0000001211,Life and Debt,2001,Life and Debt,2001,1.3563595505618,Metacritic,"$100,000 to $10 million","101-1,000 votes",Not a dump month
diekrie00erin,The Princess and the Warrior,2001,6/22/2001,June,Friday,25,872091,1182868.95680899,13267,7.6,64,R,-1,Germany,German,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,SPC,31,51426,69752.146247191,3,0000002211,The Princess and the Warrior,2001,Der Krieger und die Kaiserin,2000,1.3563595505618,Metacritic,"$100,000 to $10 million","10,001-100,000 votes",Not a dump month
dr.doli01tle2,Dr. Dolittle 2,2001,6/22/2001,June,Friday,25,112952899,153204743.322292,35390,4.7,49,PG,70000000,USA,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Fox,3053,25037039,33959226.9654382,3049,0012210000,Dr. Dolittle 2,2001,Dr. Dolittle 2,2001,1.3563595505618,Metacritic,More than $100 million,"10,001-100,000 votes",Not a dump month
fastand01ious,The Fast and the Furious,2001,6/22/2001,June,Friday,25,144533925,196039969.553933,288021,6.7,58,PG-13,38000000,USA,English,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,Uni.,2899,40089015,54375118.3678652,2628,0000012101,The Fast and the Furious,2001,The Fast and the Furious,2001,1.3563595505618,Metacritic,More than $100 million,"More than 100,000 votes",Not a dump month
jin-ro99n-ro,Jin-Roh: The Wolf Brigade,2001,6/22/2001,June,Friday,25,94591,128299.406247191,11710,7.5,59, ,-1,Japan,Japanese,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Tid.,1,7098,9627.44008988764,1,0000012211,Jin Roh: The Wolf Brigade,2001,Jin-Rô,1999,1.3563595505618,Metacritic,"$100,000 to $10 million","10,001-100,000 votes",Not a dump month
lumumba00umba,Lumumba,2001,6/22/2001,June,Friday,25,352296,477840.044224719,1501,7.2,78, ,-1,France,French,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zeit.,12,24265,32912.064494382,2,0000012211,Lumumba,2001,Lumumba,2000,1.3563595505618,Metacritic,"$100,000 to $10 million","1,001-10,000 votes",Not a dump month
babyboy01yboy,Baby Boy,2001,6/27/2001,June,Wednesday,26,28734552,38974384.0363146,10218,6.4,55,R,16000000,USA,English,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,Sony,1533,8606403,11673376.9050337,1533,0000122101,Baby Boy,2001,Baby Boy,2001,1.3563595505618,Metacritic,$10-100 million,"10,001-100,000 votes",Not a dump month
artific01e:ai,A.I. Artificial Intelligence,2001,6/29/2001,June,Friday,26,78616689,106632496.958697,249826,7.1,65,PG-13,100000000,USA,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,WB,3242,29352630,39812720.0346067,3242,0000012211,Artificial Intelligence: AI,2001,Artificial Intelligence: AI,2001,1.3563595505618,Metacritic,More than $100 million,"More than 100,000 votes",Not a dump month
crazy/b01iful,crazy/beautiful,2001,6/29/2001,June,Friday,26,16937988,22974001.7911011,21938,6.5,61,PG-13,13000000,USA,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,BV,1603,4715060,6395316.66247191,1601,0000122101,Crazy/Beautiful,2001,Crazy/Beautiful,2001,1.3563595505618,Metacritic,$10-100 million,"10,001-100,000 votes",Not a dump month
pandaem00nium,Pandaemonium,2001,6/29/2001,June,Friday,26,5151,6986.60804494382,720,6.6,60,PG-13,15000000,UK,English,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,2542,3447.86597752809,1,0000011211,Pandaemonium,2001,Pandaemonium,2000,1.3563595505618,Metacritic,"Less than $100,000","101-1,000 votes",Not a dump month
pootiet01tang,Pootie Tang,2001,6/29/2001,June,Friday,26,3313583,4494409.94862921,11767,5.2,31,PG-13,7000000,USA,English,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,Par.,712,1506233,2042993.51492135,712,1000111001,Pootie Tang,2001,Pootie Tang,2001,1.3563595505618,Metacritic,"$100,000 to $10 million","10,001-100,000 votes",Not a dump month
presque00rien,Come Undone,2001,6/29/2001,June,Friday,26,326484,442829.691505618,4267,6.7,68,R,-1,France,French,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Pict., , , , ,0000012101,Come Undone,2001,Presque rien,2000,1.3563595505618,Metacritic,"$100,000 to $10 million","1,001-10,000 votes",Not a dump month
