key,title,metatitle,imdbtitle,releaseyear,releasemonth,releaseday,opening_date,releaseweekday,releaseweeknumber,totalgross,adjustedgross,nVotes,imdbrating,metascore,rank_in_year,studio,totaltheaters,mpaa,budget,country,language,Western,History,Documentary,Musical,War,Biography,RealityTV,Drama,Animation,Music,Mystery,Crime,Thriller,News,SciFi,Action,Sport,Comedy,Romance,Adventure,Family,TalkShow,Horror,openinggross,adjustedopeninggross,openingtheaters,vote_distribution,metayear,imdbyear,cpimultiplier,sourcedataset,adjustedgrossbinned,nvotes_binned,dumpmonth
whateve00akes,Whatever It Takes,Whatever It Takes,Whatever It Takes,2000,March,24,3/24/2000,Friday,12,8745680,12333452.1831776,8308,5.5,20,346,Sony,2272,PG-13,32000000,USA,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4104298,5788019.12813084,2272,0001221000,2000,2000,1.41023364485981,Metacritic,$10-100 million,"1,001-10,000 votes",Dump month
filthan00fury,The Filth and the Fury,The Filth and the Fury,The Filth and the Fury,2000,March,29,3/29/2000,Wednesday,13,612192,863333.755514019,5023,7.7,82,16,FL,29,R,-1,UK,English,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13305,18763.1586448598,1,0000002311,2000,2000,1.41023364485981,Metacritic,"$100,000 to $10 million","1,001-10,000 votes",Dump month
highfid00lity,High Fidelity,High Fidelity,High Fidelity,2000,March,31,3/31/2000,Friday,13,27287137,38481238.6692991,148270,7.5,79,25,BV,1231,R,30000000,UK,English,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,6429107,9066542.99780374,1183,0000002311,2000,2000,1.41023364485981,Metacritic,$10-100 million,"More than 100,000 votes",Dump month
priceof00lory,Price of Glory,Price of Glory,Price of Glory,2000,March,31,3/31/2000,Friday,13,3440228,4851525.27158879,735,6.4,32,307,NL,807,PG-13,18000000,USA,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1611833,2273061.12649533,802,0000111101,2000,2000,1.41023364485981,Metacritic,"$100,000 to $10 million","101-1,000 votes",Dump month
rang-ek99hoda,The Color of Paradise,The Color of Paradise,Rang-e khoda,2000,March,31,3/31/2000,Friday,13,1817216,2562699.14317757,12047,8.2,80,19,SPC,33,PG,-1,Iran,Persian,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,77328,109050.54728972,13,0000001222,2000,1999,1.41023364485981,Metacritic,"$100,000 to $10 million","10,001-100,000 votes",Dump month
roadtoe00rado,The Road to El Dorado,The Road to El Dorado,The Road to El Dorado,2000,March,31,3/31/2000,Friday,13,50863742,71729760.2718692,63245,6.9,51,204,DW,3223,PG,95000000,USA,English,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,12846652,18116780.8742056,3218,0000023101,2000,2000,1.41023364485981,Metacritic,$10-100 million,"10,001-100,000 votes",Dump month
skulls00ulls,The Skulls,The Skulls,The Skulls,2000,March,31,3/31/2000,Friday,13,35046120,49423217.5457944,27661,5.6,24,335,Uni.,2416,PG-13,35000000,USA,English,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,11034885,15561766.0941589,2412,0001221000,2000,2000,1.41023364485981,Metacritic,$10-100 million,"10,001-100,000 votes",Dump month
blackan99itei,Black and White,Black and White,Black and White,2000,April,7,4/7/2000,Friday,14,5277299,7437880.04768243,5182,5,47,227,Sony,1284,R,12000000,USA,English,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2212535,3118369.81973147,1284,1001111000,2000,1999,1.40941039112668,Metacritic,"$100,000 to $10 million","1,001-10,000 votes",Dump month
joegoul00cret,Joe Gould's Secret,Joe Gould's Secret,Joe Gould's Secret,2000,April,7,4/7/2000,Friday,14,468684,660568.099754816,1393,6.6,74,55,USA,33,R,-1,USA,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38760,54628.74676007,5,0000122100,2000,2000,1.40941039112668,Metacritic,"$100,000 to $10 million","1,001-10,000 votes",Dump month
memysel99elfi,Me Myself I,Me Myself I,Me Myself I,2000,April,7,4/7/2000,Friday,14,369975,521446.609457093,2399,6.5,46,235,SPC,59,R,-1,France,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,28030,39505.7732632808,9,0000112100,2000,1999,1.40941039112668,Metacritic,"$100,000 to $10 million","1,001-10,000 votes",Dump month
readyto00mble,Ready to Rumble,Ready to Rumble,Ready to Rumble,2000,April,7,4/7/2000,Friday,14,12394327,17468693.2648219,12078,5.3,23,338,WB,2585,PG-13,24000000,USA,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5257778,7410366.94743724,2585,0001111000,2000,2000,1.40941039112668,Metacritic,$10-100 million,"10,001-100,000 votes",Dump month
returnt00tome,Return to Me,Return to Me,Return to Me,2000,April,7,4/7/2000,Friday,14,32722798,46119851.5279393,17002,6.9,54,186,MGM,2320,PG,24000000,USA,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7820836,11022767.5256976,2007,0000012211,2000,2000,1.40941039112668,Metacritic,$10-100 million,"10,001-100,000 votes",Dump month
rulesof00ment,Rules of Engagement,Rules of Engagement,Rules of Engagement,2000,April,7,4/7/2000,Friday,14,61335230,86446510.5041448,38789,6.4,45,241,Par.,3220,R,60000000,UK,English,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15011181,21156914.4844834,3155,0000122100,2000,2000,1.40941039112668,Metacritic,$10-100 million,"10,001-100,000 votes",Dump month
southpa99tory,Southpaw: The Francis Barrett Story,Southpaw,Southpaw: The Francis Barrett Story,2000,April,7,4/7/2000,Friday,14,28365,39977.9257443082,103,6.7,62,131,Shoot.,19, ,-1,UK,English,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21381,30134.6035726795,19,0000022200,2000,1999,1.40941039112668,Metacritic,"Less than $100,000","101-1,000 votes",Dump month
28days00days,28 Days,28 Days,28 Days,2000,April,14,4/14/2000,Friday,15,37170488,52388472.0304495,36077,6,46,230,Sony,2523,PG-13,43000000,USA,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10310672,14531968.2562989,2523,0000122100,2000,2000,1.40941039112668,Metacritic,$10-100 million,"10,001-100,000 votes",Dump month
america00ycho,American Psycho,American Psycho,American Psycho,2000,April,14,4/14/2000,Friday,15,15070285,21240216.2762405,379935,7.6,64,123,Lions,1242,R,7000000,USA,English,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4961015,6992106.09153532,1236,0000002311,2000,2000,1.40941039112668,Metacritic,$10-100 million,"More than 100,000 votes",Dump month
emporte99-moi,Set Me Free,Set Me Free,Emporte-moi,2000,April,14,4/14/2000,Friday,15,74052,104369.658283713,790,7.1,80,21,AL,1, ,-1,Switzerland,French,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4905,6913.15796847636,1,0000012210,2000,1999,1.40941039112668,Metacritic,"$100,000 to $10 million","101-1,000 votes",Dump month
girlnex99door,The Girl Next Door (2000),The Girl Next Door,The Girl Next Door,2000,April,14,4/14/2000,Friday,15,771712,1087658.91175715,734,6.3,69,99,Indic.,5, ,-1,USA,English,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25807,36372.6539638062,5,0000022101,2000,1999,1.40941039112668,Metacritic,"$100,000 to $10 million","101-1,000 votes",Dump month
keeping00aith,Keeping the Faith,Keeping the Faith,Keeping the Faith,2000,April,14,4/14/2000,Friday,15,37047880,52215667.0412142,45791,6.4,60,146,BV,2171,PG-13,29000000,USA,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,8078671,11386162.8538938,2152,0000122100,2000,2000,1.40941039112668,Metacritic,$10-100 million,"10,001-100,000 votes",Dump month
whereth00eyis,Where the Money Is,Where the Money Is,Where the Money Is,2000,April,14,4/14/2000,Friday,15,5661798,7979796.93366024,4672,6.3,49,209,USA,1538,PG-13,28000000,Germany,English,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2513530,3542595.30040864,1538,0000122100,2000,2000,1.40941039112668,Metacritic,"$100,000 to $10 million","1,001-10,000 votes",Dump month
croupie98pier,Croupier,Croupier,Croupier,2000,April,21,4/21/2000,Friday,16,6201143,8739955.38106246,16330,7.2,75,50,TSG,141, ,-1,Ireland,English,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,63472,89458.0963455925,19,0000013210,2000,1998,1.40941039112668,Metacritic,"$100,000 to $10 million","10,001-100,000 votes",Dump month
gossipi00sipi,Gossip,Gossip,Gossip,2000,April,21,4/21/2000,Friday,16,5108820,7200423.9943958,12834,5.9,31,310,WB,1525,R,24000000,USA,English,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2321729,3272268.97798015,1525,0000122100,2000,2000,1.40941039112668,Metacritic,"$100,000 to $10 million","10,001-100,000 votes",Dump month
lastsep99mber,The Last September,The Last September,The Last September,2000,April,21,4/21/2000,Friday,16,478053,673772.865709282,713,6.1,69,98,Trim.,56,R,-1,France,English,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,85581,120618.750683012,28,0000122100,2000,1999,1.40941039112668,Metacritic,"$100,000 to $10 million","101-1,000 votes",Dump month
love&ba00ball,Love & Basketball,Love & Basketball,Love & Basketball,2000,April,21,4/21/2000,Friday,16,27459615,38701866.717338,15085,7.2,70,91,NL,1245,PG-13,20000000,USA,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,8139180,11471444.8672504,1237,0000012112,2000,2000,1.40941039112668,Metacritic,$10-100 million,"10,001-100,000 votes",Dump month
u-57100-571,U-571,U-571,U-571,2000,April,21,4/21/2000,Friday,16,77122415,108697133.089784,67669,6.6,62,136,Uni.,2820,PG-13,62000000,France,English,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19553310,27558638.2949212,2583,0000023100,2000,2000,1.40941039112668,Metacritic,More than $100 million,"10,001-100,000 votes",Dump month
virgins99ides,The Virgin Suicides,The Virgin Suicides,The Virgin Suicides,2000,April,21,4/21/2000,Friday,16,4906229,6914890.13384705,122114,7.2,76,43,ParC,275,R,6000000,USA,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,235122,331383.389982487,18,0000012210,2000,1999,1.40941039112668,Metacritic,"$100,000 to $10 million","More than 100,000 votes",Dump month
bigkahu99huna,The Big Kahuna,The Big Kahuna,The Big Kahuna,2000,April,28,4/28/2000,Friday,17,3165544,4461550.60716871,12456,6.7,56,175,Lions,309,R,-1,USA,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80957,114101.637034442,8,0000012100,2000,1999,1.40941039112668,Metacritic,"$100,000 to $10 million","10,001-100,000 votes",Dump month
bossano00nova,Bossa Nova,Bossa Nova,Bossa Nova,2000,April,28,4/28/2000,Friday,17,1823297,2569773.7379101,1594,6.5,57,162,Sony,59,R,-1,Brazil,Portuguese,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,48011,67667.2022883829,9,0000022101,2000,2000,1.40941039112668,Metacritic,"$100,000 to $10 million","1,001-10,000 votes",Dump month
committ00tedi,Committed,Committed,Committed,2000,April,28,4/28/2000,Friday,17,40361,56885.2127962639,3279,5.2,44,244,Mira.,13,R,3000000,USA,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11452,16140.5677991827,6,0001211000,2000,2000,1.40941039112668,Metacritic,"Less than $100,000","1,001-10,000 votes",Dump month
flintst00egas,The Flintstones in Viva Rock Vegas,The Flintstones in Viva Rock Vegas,The Flintstones in Viva Rock Vegas,2000,April,28,4/28/2000,Friday,17,35268275,49707473.2621132,16382,3.6,27,325,Uni.,3125,PG,83000000,USA,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,10518435,14824791.5873905,3040,1111100000,2000,2000,1.40941039112668,Metacritic,$10-100 million,"10,001-100,000 votes",Dump month
frequen00ency,Frequency,Frequency,Frequency,2000,April,28,4/28/2000,Friday,17,45010278,63437953.5207005,85915,7.4,67,111,NL,2631,PG-13,31000000,USA,English,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,9025584,12720751.8755867,2621,0000012211,2000,2000,1.40941039112668,Metacritic,$10-100 million,"10,001-100,000 votes",Dump month
timecod00code,Time Code,Timecode,Timecode,2000,April,28,4/28/2000,Friday,17,1057750,1490803.84121424,5985,6.2,65,118,Sony,130,R,4000000,USA,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,93148,131283.759112668,7,0000112100,2000,2000,1.40941039112668,Metacritic,"$100,000 to $10 million","1,001-10,000 votes",Dump month
whereth00rtis,Where the Heart Is,Where the Heart Is,Where the Heart Is,2000,April,28,4/28/2000,Friday,17,33772838,47599788.8150379,28010,6.8,30,316,Fox,2439,PG-13,15000000,USA,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,8292939,11688154.3995797,2437,0000012101,2000,2000,1.40941039112668,Metacritic,$10-100 million,"10,001-100,000 votes",Dump month
gladiat00ator,Gladiator,Gladiator,Gladiator,2000,May,5,5/5/2000,Friday,18,187705427,264245461.524571,1049713,8.5,64,122,DW,3188,R,103000000,USA,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,34819017,49017054.8824723,2938,0000001222,2000,2000,1.4077667638484,Metacritic,More than $100 million,"More than 100,000 votes",Not a dump month
humantr99ffic,Human Traffic,Human Traffic,Human Traffic,2000,May,5,5/5/2000,Friday,18,104257,146769.539498542,19924,7.1,53,188,Mira.,22,R,2894877,UK,English,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,26160,36827.1785422741,22,0000012211,2000,1999,1.4077667638484,Metacritic,"$100,000 to $10 million","10,001-100,000 votes",Not a dump month
idreame00rica,I Dreamed of Africa,I Dreamed of Africa,I Dreamed of Africa,2000,May,5,5/5/2000,Friday,18,6651522,9363791.60060641,3866,5.6,33,306,Sony,2112,PG-13,50000000,USA,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2411445,3394752.1238484,2112,0001121000,2000,2000,1.4077667638484,Metacritic,"$100,000 to $10 million","1,001-10,000 votes",Not a dump month
luminar00rias,Luminarias,Luminarias,Luminarias,2000,May,5,5/5/2000,Friday,18,292309,411502.894973761,510,3.6,41,261,Latin,51,R,1000000,USA,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,122158,171969.972338192,51,3100000001,2000,2000,1.4077667638484,Metacritic,"$100,000 to $10 million","101-1,000 votes",Not a dump month
michael00emax,Michael Jordan to the Max (IMAX),Michael Jordan to the Max,Michael Jordan to the Max,2000,May,5,5/5/2000,Friday,18,18650521,26255583.5922566,1783,7.5,57,168,Imax,56, ,-1,USA,English,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,578141,813887.684618076,41,0000012211,2000,2000,1.4077667638484,Metacritic,$10-100 million,"1,001-10,000 votes",Not a dump month
upatthe00illa,Up at the Villa,Up at the Villa,Up at the Villa,2000,May,5,5/5/2000,Friday,18,2933161,4129206.56881633,2382,6,57,167,USA,112,PG-13,-1,UK,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,339819,478385.893924198,89,0000121100,2000,2000,1.4077667638484,Metacritic,"$100,000 to $10 million","1,001-10,000 votes",Not a dump month
battlef00arth,Battlefield Earth,Battlefield Earth: A Saga of the Year 3000,Battlefield Earth,2000,May,12,5/12/2000,Friday,19,21471685,30227124.5068222,67200,2.4,9,361,WB,3307,PG-13,73000000,USA,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,11548898,16258154.7634752,3307,4100000000,2000,2000,1.4077667638484,Metacritic,$10-100 million,"10,001-100,000 votes",Not a dump month
centers00tage,Center Stage,Center Stage,Center Stage,2000,May,12,5/12/2000,Friday,19,17200925,24214890.522449,16303,6.7,52,198,Sony,1506,PG-13,29000000,USA,English,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4604621,6482232.40391837,1506,0000012101,2000,2000,1.4077667638484,Metacritic,$10-100 million,"10,001-100,000 votes",Not a dump month
comings99soon,Coming Soon,Coming Soon,Coming Soon,2000,May,12,5/12/2000,Friday,19,5453,7676.55216326531,1351,4.4,46,234,Una.,1,R,-1,USA,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3742,5267.8632303207,1,1011110000,2000,1999,1.4077667638484,Metacritic,"Less than $100,000","1,001-10,000 votes",Not a dump month
hamlet00mlet,Hamlet (2000),Hamlet,Hamlet,2000,May,12,5/12/2000,Friday,19,1577287,2220452.21565015,8244,6,70,87,Mira.,65,R,2000000,USA,English,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,62253,87637.7043498542,4,0000121100,2000,2000,1.4077667638484,Metacritic,"$100,000 to $10 million","1,001-10,000 votes",Not a dump month
heldup99ldup,Held Up,Held Up,Held Up,2000,May,12,5/12/2000,Friday,19,4705631,6624430.92473469,2961,5.1,21,343,Trim.,688,PG-13,8000000,USA,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1911007,2690252.14008163,688,0001211000,2000,1999,1.4077667638484,Metacritic,"$100,000 to $10 million","1,001-10,000 votes",Not a dump month
screwed00ewed,Screwed,Screwed,Screwed,2000,May,12,5/12/2000,Friday,19,7027345,9892862.72909621,7143,5.7,7,362,Uni.,1761,PG-13,10000000,USA,English,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3342085,4704876.18495627,1759,0001111001,2000,2000,1.4077667638484,Metacritic,"$100,000 to $10 million","1,001-10,000 votes",Not a dump month
dinosau00saur,Dinosaur,Dinosaur,Dinosaur,2000,May,19,5/19/2000,Friday,20,137748063,193917144.875895,40848,6.5,56,177,BV,3319,PG,127500000,USA,English,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,38854851,54698567.8520816,3257,0000122100,2000,2000,1.4077667638484,Metacritic,More than $100 million,"10,001-100,000 votes",Not a dump month
roadtri00trip,Road Trip,Road Trip,Road Trip,2000,May,19,5/19/2000,Friday,20,68540777,96489427.8289446,137977,6.5,55,184,DW,2654,R,16000000,USA,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,15484004,21797866.2024956,2530,0000122100,2000,2000,1.4077667638484,Metacritic,$10-100 million,"More than 100,000 votes",Not a dump month
smallti00ooks,Small Time Crooks,Small Time Crooks,Small Time Crooks,2000,May,19,5/19/2000,Friday,20,17266359,24307006.3328746,32369,6.7,69,96,DW,886,PG,25000000,USA,English,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3880723,5463152.85910204,865,0000023100,2000,2000,1.4077667638484,Metacritic,$10-100 million,"10,001-100,000 votes",Not a dump month
mission00leii,Mission: Impossible II,Mission: Impossible II,Mission: Impossible II,2000,May,24,5/24/2000,Wednesday,21,215409889,303246882.338472,254637,6.1,59,150,Par.,3669,PG-13,125000000,USA,English,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,57845297,81432686.5615394,3653,0000122100,2000,2000,1.4077667638484,Metacritic,More than $100 million,"More than 100,000 votes",Not a dump month
81/2wom99omen,8 1/2 Women,8 ½ Women,8 ½ Women,2000,May,26,5/26/2000,Friday,21,424123,597066.263183673,3440,5.8,36,286,Lions,30,R,-1,UK,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,92000,129514.542274052,16,0000111100,2000,1999,1.4077667638484,Metacritic,"$100,000 to $10 million","1,001-10,000 votes",Not a dump month
betterli99itr,Better Living Through Circuitry,Better Living Through Circuitry,Better Living Through Circuitry,2000,May,26,5/26/2000,Friday,21,82378,115969.010472303,368,7.1,70,93,7Art,8, ,-1,USA,English,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24970,35151.9360932945,4,0000012112,2000,1999,1.4077667638484,Metacritic,"$100,000 to $10 million","101-1,000 votes",Not a dump month
kikujir99atsu,Kikujiro,Kikujirô no natsu,Kikujirô no natsu,2000,May,26,5/26/2000,Friday,21,200920,282848.49819242,15193,7.9,44,248,SPC,4,PG-13,-1,Japan,Japanese,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,28079,39528.6829620991,4,0000001311,2000,1999,1.4077667638484,Metacritic,"$100,000 to $10 million","10,001-100,000 votes",Not a dump month
passion00mind,Passion of Mind,Passion of Mind,Passion of Mind,2000,May,26,5/26/2000,Friday,21,769272,1082955.55395918,2818,5.6,28,322,ParC,122,PG-13,-1,USA,English,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,236047,332299.121306122,104,0001211000,2000,2000,1.4077667638484,Metacritic,"$100,000 to $10 million","1,001-10,000 votes",Not a dump month
shangha00noon,Shanghai Noon,Shanghai Noon,Shanghai Noon,2000,May,26,5/26/2000,Friday,21,56937502,80154722.9321516,101300,6.6,77,38,BV,2751,PG-13,55000000,USA,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,15607034,21971063.7474519,2711,0000023100,2000,2000,1.4077667638484,Metacritic,$10-100 million,"More than 100,000 votes",Not a dump month
grass99rass,Grass,Grass,Grass,2000,May,31,5/31/2000,Wednesday,22,313039,440685.899988338,3312,7.3,64,125,Una.,10,R,-1,Canada,English,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21578,30376.7912303207,2,0000012211,2000,1999,1.4077667638484,Metacritic,"$100,000 to $10 million","1,001-10,000 votes",Not a dump month
bigmomm00ouse,Big Momma's House,Big Momma's House,Big Momma's House,2000,June,2,6/2/2000,Friday,22,117559438,164632309.949049,69768,5.1,33,304,Fox,2854,PG-13,30000000,USA,English,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,25661041,35936174.3080742,2802,0001221000,2000,2000,1.40041763341067,Metacritic,More than $100 million,"10,001-100,000 votes",Not a dump month
running99free,Running Free,Running Free,Running Free,2000,June,2,6/2/2000,Friday,22,117608,164700.317030162,546,5.8,22,341,Sony,100, ,25000000,USA,English,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,55451,77654.5581902552,100,0001111101,2000,1999,1.40041763341067,Metacritic,"$100,000 to $10 million","101-1,000 votes",Not a dump month
america99pimp,American Pimp,American Pimp,American Pimp,2000,June,9,6/9/2000,Friday,23,287724,402933.763155452,2005,6.6,59,155,7Art,9,R,650000,USA,English,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28699,40190.5856612529,5,0000022100,2000,1999,1.40041763341067,Metacritic,"$100,000 to $10 million","1,001-10,000 votes",Not a dump month
catfish99auce,Catfish in Black Bean Sauce,Catfish in Black Bean Sauce,Catfish in Black Bean Sauce,2000,June,9,6/9/2000,Friday,23,1319592,1847979.90570766,423,6.6,46,233,Iron,20,PG-13,-1,USA,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,29827,41770.2567517401,11,0000002101,2000,1999,1.40041763341067,Metacritic,"$100,000 to $10 million","101-1,000 votes",Not a dump month
goneins00onds,Gone in 60 Seconds,Gone in Sixty Seconds,Gone in Sixty Seconds,2000,June,9,6/9/2000,Friday,23,101648571,142350451.239397,226759,6.5,35,290,BV,3089,PG-13,90000000,USA,English,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,25336048,35481048.3801392,3006,0000122100,2000,2000,1.40041763341067,Metacritic,More than $100 million,"More than 100,000 votes",Not a dump month
groove00oove,Groove,Groove,Groove,2000,June,9,6/9/2000,Friday,23,1115313,1561903.99197216,3656,6.5,54,185,Sony,50,R,500000,USA,English,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,55946,78347.7649187935,9,0000012101,2000,2000,1.40041763341067,Metacritic,"$100,000 to $10 million","1,001-10,000 votes",Not a dump month
love'sl00lost,Love's Labour's Lost,Love's Labour's Lost,Love's Labour's Lost,2000,June,9,6/9/2000,Friday,23,299792,419834.003155452,3927,6.1,35,289,Mira.,14,PG,13000000,UK,English,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,24496,34304.6303480278,2,0000112100,2000,2000,1.40041763341067,Metacritic,"$100,000 to $10 million","1,001-10,000 votes",Not a dump month
boysand00irls,Boys and Girls,Boys and Girls,Boys and Girls,2000,June,16,6/16/2000,Friday,24,21799652,30528617.0630162,14172,5.3,29,319,Dim.,1989,PG-13,35000000,USA,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7008950,9815457.17169373,1983,0001221000,2000,2000,1.40041763341067,Metacritic,$10-100 million,"10,001-100,000 votes",Not a dump month
jesus's99'son,Jesus' Son,Jesus' Son,Jesus' Son,2000,June,16,6/16/2000,Friday,24,1302067,1823437.58668213,6357,7,76,39,Lions,95,R,2500000,USA,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37089,51940.0896055684,1,0000012211,2000,1999,1.40041763341067,Metacritic,"$100,000 to $10 million","1,001-10,000 votes",Not a dump month
lalengu99osas,Butterfly,Butterfly Tongues,La lengua de las mariposas,2000,June,16,6/16/2000,Friday,24,2092682,2930628.77392111,6667,7.6,69,95,Mira.,72,R,-1,Spain,Spanish,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82973,116196.852296984,14,0000002311,2000,1999,1.40041763341067,Metacritic,"$100,000 to $10 million","1,001-10,000 votes",Not a dump month
letemps99oust,Time Regained,Marcel Proust's Time Regained,"Le temps retrouvé, d'après l'oeuvre de Marcel Proust",2000,June,16,6/16/2000,Friday,24,247728,346922.659489559,1886,6.8,72,75,Kino,7, ,10979729,France,French,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,38041,53273.2871925754,6,0000012111,2000,1999,1.40041763341067,Metacritic,"$100,000 to $10 million","1,001-10,000 votes",Not a dump month
shaft00haft,Shaft,Shaft,Shaft,2000,June,16,6/16/2000,Friday,24,70334258,98497335.1360557,60366,5.9,50,206,Par.,2433,R,46000000,Germany,English,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,21714757,30409728.6080278,2337,0000122000,2000,2000,1.40041763341067,Metacritic,$10-100 million,"10,001-100,000 votes",Not a dump month
