key,originalorder,title,studio,totalgross,totaltheaters,openinggross,openingtheaters,opening_year,opening_month,opening_day,boxofficemojo_url
shangha06ired,6774,Shanghai Red,Indic.,"$30,353",3,"$3,008",1,2010,2,12,http://www.boxofficemojo.com/movies/?id=shanghaired.htm
shangha10ghai,6769,Shanghai,Wein.,"$46,425",103,"$26,604",103,2015,10,2,http://www.boxofficemojo.com/movies/?id=shanghai.htm
shangha12ling,6770,Shanghai Calling,SM,"$10,400",4,"$10,400",4,2013,2,15,http://www.boxofficemojo.com/movies/?id=shanghaicalling.htm
shangri16uite,6775,Shangri-La Suite,B&A,"$14,073",25,"$13,344",25,2016,10,28,http://www.boxofficemojo.com/movies/?id=shangri-lasuite.htm
shanheg15uren,5276,Mountains May Depart,KL,"$82,913",12,"$5,550",1,2016,2,12,http://www.boxofficemojo.com/movies/?id=mountainsmaydepart.htm
shapeof03ings,8846,The Shape of Things,Focus,"$735,992",60,"$173,246",40,2003,5,9,http://www.boxofficemojo.com/movies/?id=theshapeofthings.htm
sharkni11ht3d,6778,Shark Night 3D,Rela.,"$18,877,153","2,848","$8,404,260","2,806",2011,9,2,http://www.boxofficemojo.com/movies/?id=sharknight3d.htm
sharkta04tale,6779,Shark Tale,DW,"$160,861,908","4,070","$47,604,606","4,016",2004,10,1,http://www.boxofficemojo.com/movies/?id=sharktale.htm
sharkwa06ater,6780,Sharkwater,Free,"$850,920",60,"$37,140",60,2007,9,28,http://www.boxofficemojo.com/movies/?id=sharkwater.htm
shatter03lass,6781,Shattered Glass,Lions,"$2,220,008",215,"$77,540",8,2003,10,31,http://www.boxofficemojo.com/movies/?id=shatteredglass.htm
shaunof04dead,6782,Shaun of the Dead,Rog.,"$13,542,874",675,"$3,330,781",607,2004,9,24,http://www.boxofficemojo.com/movies/?id=shaunofthedead.htm
shaunth15ovie,6783,Shaun the Sheep Movie,LGF,"$19,375,982","2,360","$4,038,962","2,320",2015,8,5,http://www.boxofficemojo.com/movies/?id=shaunthesheepmovie.htm
shaye&k04kiki,6784,Shaye & Kiki,Indic.,"$12,000",,,,2002,3,2,http://www.boxofficemojo.com/movies/?id=shaye&kiki.htm
shehate04teme,6785,She Hate Me,SPC,"$366,037",28,"$55,016",11,2004,7,28,http://www.boxofficemojo.com/movies/?id=shehateme.htm
shelter07erii,6786,Shelter,Reg.,"$142,666",10,"$3,464",1,2008,3,21,http://www.boxofficemojo.com/movies/?id=shelter.htm
shem04shem,6787,Shem,HP,"$14,804",2,"$3,794",1,2006,5,26,http://www.boxofficemojo.com/movies/?id=shem.htm
shengzh15wang,8364,The Last Women Standing,CL,"$163,406",17,"$73,344",17,2015,11,11,http://www.boxofficemojo.com/movies/?id=thelastwomenstanding.htm
shepard12dark,6788,Shepard and Dark,MBox,"$10,278",3,"$1,226",1,2013,9,25,http://www.boxofficemojo.com/movies/?id=shepardanddark.htm
sherloc09lmes,6789,Sherlock Holmes,WB,"$209,028,679","3,626","$62,304,277","3,626",2009,12,25,http://www.boxofficemojo.com/movies/?id=sherlockholmes.htm
sherloc11dows,6790,Sherlock Holmes: A Game of Shadows,WB,"$186,848,418","3,703","$39,637,079","3,703",2011,12,16,http://www.boxofficemojo.com/movies/?id=sherlockholmesagameofshadows.htm
sherman08sway,6791,Sherman's Way,ICir,"$13,282",4,"$2,789",1,2009,3,6,http://www.boxofficemojo.com/movies/?id=shermansway.htm
sherryb06baby,6792,Sherrybaby,IFC,"$199,176",13,"$34,774",5,2006,9,8,http://www.boxofficemojo.com/movies/?id=sherrybaby.htm
she'sbe14ngry,6793,She's Beautiful When She's Angry,ICir,"$421,573",19,"$10,505",1,2014,12,5,http://www.boxofficemojo.com/movies/?id=shesbeautifulwhenshesangry.htm
she'sfu14tway,6794,She's Funny That Way,LGP,"$111,996",26,,,2015,8,21,http://www.boxofficemojo.com/movies/?id=shesfunnythatway.htm
she'slo14roli,6795,She's Lost Control,MR,"$5,319",1,$900,1,2015,3,20,http://www.boxofficemojo.com/movies/?id=sheslostcontrol.htm
she'sou10ague,6797,She's Out of My League,Par.,"$32,010,860","2,958","$9,775,278","2,956",2010,3,12,http://www.boxofficemojo.com/movies/?id=shesoutofmyleague.htm
she'sth06eman,6798,She's the Man,P/DW,"$33,741,133","2,631","$10,730,372","2,623",2006,3,17,http://www.boxofficemojo.com/movies/?id=shestheman.htm
shi10shi,6038,Poetry,Kino,"$356,149",17,"$18,900",3,2011,2,11,http://www.boxofficemojo.com/movies/?id=poetry.htm
shifu15hifu,7971,The Final Master,UEP,,,,,2016,6,3,http://www.boxofficemojo.com/movies/?id=thefinalmaster.htm
shigu15higu,4766,Love and Lost (Shi Gu),CL,"$188,817",24,"$86,048",24,2015,3,20,http://www.boxofficemojo.com/movies/?id=loveandlost(shigu).htm
shijie04ijie,9147,The World,Zeit.,"$64,123",3,"$5,390",1,2005,7,1,http://www.boxofficemojo.com/movies/?id=theworld.htm
shikari00kari,6799,Shikari,Eros,"$40,712",20,"$40,712",20,2000,10,6,http://www.boxofficemojo.com/movies/?id=shikari.htm
shilton11chok,8365,The Law in These Parts,CGld,"$13,683",1,"$2,814",1,2012,11,16,http://www.boxofficemojo.com/movies/?id=thelawintheseparts.htm
shimian04aifu,3640,House of Flying Daggers,SPC,"$11,050,094","1,189","$397,472",15,2004,12,3,http://www.boxofficemojo.com/movies/?id=houseofflyingdaggers.htm
shimots04tari,4214,Kamikaze Girls,Viz,"$34,424",3,"$2,795",1,2005,9,9,http://www.boxofficemojo.com/movies/?id=kamikazegirls.htm
shineal08ight,6801,Shine a Light,ParV,"$5,505,267",277,"$1,488,081",276,2008,4,4,http://www.boxofficemojo.com/movies/?id=shinealight.htm
shingek15ojin,800,Attack on Titan: Part 1,FUN,"$449,523",290,,,2015,9,30,http://www.boxofficemojo.com/movies/?id=attackontitanpart1.htm
shingek15rudo,801,Attack on Titan: Part 2,FUN,"$305,934",230,"$12,861",230,2015,10,20,http://www.boxofficemojo.com/movies/?id=attackontitanpart2.htm
shingoj16jira,6800,Shin Godzilla,FUN,"$1,918,403",490,"$458,342",34,2016,10,11,http://www.boxofficemojo.com/movies/?id=shingodzilla.htm
shippin01news,8848,The Shipping News,Mira.,"$11,434,216",434,"$1,205,174",186,2001,12,25,http://www.boxofficemojo.com/movies/?id=theshippingnews.htm
shiqisu01nche,1014,Beijing Bicycle,SPC,"$66,131",9,"$23,251",6,2002,1,11,http://www.boxofficemojo.com/movies/?id=beijingbicycle.htm
shirinf12padi,6803,Shirin Farhad Ki Toh Nikal Padi,Eros,"$155,758",54,"$119,743",54,2012,8,24,http://www.boxofficemojo.com/movies/?id=shirinfarhadkitohnikalpadi.htm
shirini14love,6804,Shirin in Love,SSR,"$49,254",,,,2014,3,14,http://www.boxofficemojo.com/movies/?id=shirininlove.htm
shishan15koku,6129,Project Itoh - The Empire of Corpses,FUN,,,,,2016,4,19,http://www.boxofficemojo.com/movies/?id=projectitoh-theempireofcorpses.htm
shiza04hiza,6646,Schizo,Pict.,"$54,357",5,"$7,834",1,2005,3,18,http://www.boxofficemojo.com/movies/?id=schizo.htm
shockto06stem,6806,Shock to the System,Reg.,"$3,768",2,"$2,750",2,2006,8,4,http://www.boxofficemojo.com/movies/?id=shocktothesystem.htm
shojo01hojo,6825,Shoujyo: The Adolescent,Indic.,"$65,171",2,"$7,106",2,2005,8,26,http://www.boxofficemojo.com/movies/?id=shoujyotheadolescent.htm
sholema11ness,6807,Sholem Aleichem: Laughing in the Darkness,ICir,"$906,666",29,"$20,247",1,2011,7,8,http://www.boxofficemojo.com/movies/?id=sholemaleichemlaughinginthedarkness.htm
shootdo07down,6808,Shoot Down,Magic,"$74,421",21,"$49,182",21,2008,1,25,http://www.boxofficemojo.com/movies/?id=shootdown.htm
shoot'e07emup,6809,Shoot 'Em Up,NL,"$12,807,139","2,108","$5,716,554","2,108",2007,9,7,http://www.boxofficemojo.com/movies/?id=shootemup.htm
shooter07teri,6811,Shooter,Par.,"$47,003,582","2,806","$14,523,571","2,806",2007,3,23,http://www.boxofficemojo.com/movies/?id=shooter.htm
shootin05dogs,1088,Beyond the Gates,IFC,"$40,848",7,"$6,374",1,2007,3,9,http://www.boxofficemojo.com/movies/?id=beyondthegates.htm
shooton07ight,6810,Shoot on Sight,Aron,,30,,30,2008,9,26,http://www.boxofficemojo.com/movies/?id=shootonsight.htm
shootou07wala,6812,Shootout at Lokhandwala,RBF,"$289,232",34,"$158,227",34,2007,5,25,http://www.boxofficemojo.com/movies/?id=shootoutatlokhandwala.htm
shootou13dala,6813,Shootout at Wadala,Eros,"$369,573",89,"$212,346",89,2013,5,3,http://www.boxofficemojo.com/movies/?id=shootoutatwadala.htm
shopgir05girl,6814,Shopgirl,BV,"$10,284,523",493,"$229,685",8,2005,10,21,http://www.boxofficemojo.com/movies/?id=shopgirl.htm
shortbu06tbus,6820,Shortbus,Think,"$1,985,292",70,"$107,907",6,2006,10,4,http://www.boxofficemojo.com/movies/?id=shortbus.htm
shortcu04mela,6815,Short Cut to Nirvana: Kumbh Mela,Mela,"$381,225",3,"$3,263",1,2004,10,22,http://www.boxofficemojo.com/movies/?id=shortcuttonirvanakumbhmela.htm
shortga13game,8849,The Short Game,Gold.,"$39,819",20,"$28,434",17,2013,9,20,http://www.boxofficemojo.com/movies/?id=theshortgame.htm
shortku09ison,6817,"Short Kut, The Con Is On",Stu18,"$100,304",40,"$58,560",40,2009,7,10,http://www.boxofficemojo.com/movies/?id=shortkuttheconison.htm
shortpe13eace,6818,Short Peace,Elev.,"$22,862",27,,,2014,3,3,http://www.boxofficemojo.com/movies/?id=shortpeace.htm
shorts09orts,6822,Shorts,WB,"$20,919,166","3,105","$6,410,339","3,105",2009,8,21,http://www.boxofficemojo.com/movies/?id=shorts.htm
shortte13rm12,6819,Short Term 12,Cdgm.,"$1,013,100",75,"$56,206",4,2013,8,23,http://www.boxofficemojo.com/movies/?id=shortterm12.htm
shotatg00lory,304,A Shot at Glory,MAC,"$133,122",225,,,2002,5,10,http://www.boxofficemojo.com/movies/?id=ashotatglory.htm
shotgun07ries,6823,Shotgun Stories,ICir,"$46,026",4,"$4,553",1,2007,12,14,http://www.boxofficemojo.com/movies/?id=shotgunstories.htm
shottas02ttas,6824,Shottas,SPHE,,,,,2006,11,3,http://www.boxofficemojo.com/movies/?id=shottas.htm
shoutgl15ladi,6826,Shout Gladi Gladi,ICir,"$5,839",2,"$5,046",2,2015,10,2,http://www.boxofficemojo.com/movies/?id=shoutgladigladi.htm
showboy02wboy,6828,Showboy,Reg.,"$34,646",2,"$6,597",1,2004,4,9,http://www.boxofficemojo.com/movies/?id=showboy.htm
showbus07dway,6827,Show Business,Reg.,"$151,792",9,"$8,829",1,2007,5,11,http://www.boxofficemojo.com/movies/?id=showbusiness.htm
showrun14show,6830,Showrunners: The Art of Running a TV Show,SD,"$3,100",1,"$3,100",1,2014,10,31,http://www.boxofficemojo.com/movies/?id=showrunnerstheartofrunningatvshow.htm
showtim02time,6831,Showtime,WB,"$38,082,712","2,917","$15,011,430","2,917",2002,3,15,http://www.boxofficemojo.com/movies/?id=showtime.htm
shrek01hrek,6832,Shrek,DW,"$267,665,011","3,715","$42,347,760","3,587",2001,5,16,http://www.boxofficemojo.com/movies/?id=shrek.htm
shrek204rek2,6833,Shrek 2,DW,"$441,226,247","4,223","$108,037,878","4,163",2004,5,19,http://www.boxofficemojo.com/movies/?id=shrek2.htm
shrekfo10fter,6834,Shrek Forever After,P/DW,"$238,736,787","4,386","$70,838,207","4,359",2010,5,21,http://www.boxofficemojo.com/movies/?id=shrekforeverafter.htm
shrekth07hird,6835,Shrek the Third,P/DW,"$322,719,944","4,172","$121,629,270","4,122",2007,5,18,http://www.boxofficemojo.com/movies/?id=shrekthethird.htm
shrink09rink,6836,Shrink,RAtt.,"$189,621",27,"$16,443",2,2009,7,24,http://www.boxofficemojo.com/movies/?id=shrink.htm
shrooms07ooms,6837,Shrooms,Magn.,"$2,863",4,"$1,849",4,2008,2,8,http://www.boxofficemojo.com/movies/?id=shrooms.htm
shtikat10hion,208,A Film Unfinished,Osci.,"$320,486",16,"$34,060",4,2010,8,18,http://www.boxofficemojo.com/movies/?id=afilmunfinished.htm
shuddhd13ance,6838,Shuddh Desi Romance,Yash,,,,,2013,9,6,http://www.boxofficemojo.com/movies/?id=shuddhdesiromance.htm
shunliu00iliu,9259,Time and Tide,Sony,"$10,770",1,"$10,770",1,2001,5,4,http://www.boxofficemojo.com/movies/?id=timeandtide.htm
shurayu01hime,8688,The Princess Blade,ADV,"$77,567",7,"$12,618",4,2003,8,8,http://www.boxofficemojo.com/movies/?id=theprincessblade.htm
shushan01huan,10148,Zu Warriors,Mira.,,,,,,,,http://www.boxofficemojo.com/movies/?id=zuwarriors.htm
shutin16utin,6839,Shut In,EC,"$6,900,335","2,058","$3,613,567","2,058",2016,11,11,http://www.boxofficemojo.com/movies/?id=shutin.htm
shutter08teri,6843,Shutter,Fox,"$25,928,550","2,756","$10,447,559","2,753",2008,3,21,http://www.boxofficemojo.com/movies/?id=shutter.htm
shutter10land,6844,Shutter Island,Par.,"$128,012,934","3,356","$41,062,440","2,991",2010,2,19,http://www.boxofficemojo.com/movies/?id=shutterisland.htm
shuttle08ttle,6845,Shuttle,Truly,"$1,925",1,"$1,925",1,2009,3,6,http://www.boxofficemojo.com/movies/?id=shuttle.htm
shutup&06sing,6841,Shut Up and Sing,Wein.,"$1,215,045",84,"$50,103",4,2006,10,27,http://www.boxofficemojo.com/movies/?id=shutupandsing.htm
shutupa06sing,6888,Sing Now or Forever Hold Your Peace,Strand,"$21,908",11,"$15,598",11,2007,4,27,http://www.boxofficemojo.com/movies/?id=singnoworforeverholdyourpeace.htm
shutupa12hits,6840,Shut Up and Play the Hits,Osci.,"$510,334",161,,,2012,7,18,http://www.boxofficemojo.com/movies/?id=shutupandplaythehits.htm
shutupl11ture,6842,Shut Up Little Man,Trib.,"$23,901",8,,,2011,8,26,http://www.boxofficemojo.com/movies/?id=shutuplittleman.htm
shwaas04waas,6846,Shwaas,Kath.,"$1,416",1,"$1,042",1,2004,12,10,http://www.boxofficemojo.com/movies/?id=shwaas.htm
"sia,ler01thon",6847,"Sia, The Dream of the Python",Artma,"$4,662",1,"$3,313",1,2002,5,24,http://www.boxofficemojo.com/movies/?id=siathedreamofthepython.htm
sicario15ario,6848,Sicario,LGF,"$46,889,293","2,620","$401,288",6,2015,9,18,http://www.boxofficemojo.com/movies/?id=sicario.htm
sicko07icko,6849,Sicko,LGF,"$24,540,079","1,117","$68,969",1,2007,6,22,http://www.boxofficemojo.com/movies/?id=sicko.htm
siddhar13arth,6850,Siddharth,Zeit.,"$60,537",6,"$4,564",1,2014,6,27,http://www.boxofficemojo.com/movies/?id=siddharth.htm
sidebys12side,6851,Side By Side,Trib.,"$58,825",9,"$6,956",1,2012,8,17,http://www.boxofficemojo.com/movies/?id=sidebyside.htm
sideeff05ctsi,6852,Side Effects,Hum.,"$2,216",1,"$2,216",1,2005,9,9,http://www.boxofficemojo.com/movies/?id=sideeffects.htm
sideeff13ctsi,6853,Side Effects (2013),ORF,"$32,172,757","2,605","$9,303,145","2,605",2013,2,8,http://www.boxofficemojo.com/movies/?id=sideeffects(2013).htm
sidewal01york,6854,Sidewalks of New York,ParC,"$2,402,652",224,"$545,132",99,2001,11,23,http://www.boxofficemojo.com/movies/?id=sidewalksofnewyork.htm
sideway04ways,6856,Sideways,FoxS,"$71,503,593","1,786","$207,042",4,2004,10,22,http://www.boxofficemojo.com/movies/?id=sideways.htm
siganit16alja,9267,Time Renegades,CJ,"$59,425",11,"$6,068",1,2016,4,15,http://www.boxofficemojo.com/movies/?id=timerenegades.htm
sightse12eers,6857,Sightseers,IFC,"$61,782",10,"$7,384",2,2013,5,10,http://www.boxofficemojo.com/movies/?id=sightseers.htm
signal07gnal,8851,The Signal,Magn.,"$251,150",160,"$144,836",160,2008,2,22,http://www.boxofficemojo.com/movies/?id=thesignal.htm
signal14gnal,8852,The Signal (2014),Focus,"$600,896",204,"$155,642",120,2014,6,13,http://www.boxofficemojo.com/movies/?id=thesignal(2014).htm
signs&w00ders,6859,Signs and Wonders,Strand,"$33,842",2,"$2,793",1,2001,2,9,http://www.boxofficemojo.com/movies/?id=signsandwonders.htm
signs02igns,6858,Signs,BV,"$227,966,634","3,453","$60,117,080","3,264",2002,8,2,http://www.boxofficemojo.com/movies/?id=signs.htm
sikanda09ndar,6860,Sikandar,AdL.,"$1,954",9,"$1,954",9,2009,8,21,http://www.boxofficemojo.com/movies/?id=sikandar.htm
silence16ncei,6862,Silence (2016),Par.,"$7,100,177","1,580","$130,880",4,2016,12,23,http://www.boxofficemojo.com/movies/?id=silence(2016).htm
silence16thko,8854,The Silence of Mark Rothko,Icar.,"$1,422",1,$268,1,2016,4,21,http://www.boxofficemojo.com/movies/?id=thesilenceofmarkrothko.htm
sileni05leni,4833,Lunacy,Zeit.,"$48,324",5,"$3,245",1,2006,8,9,http://www.boxofficemojo.com/movies/?id=lunacy.htm
silenth06hill,6863,Silent Hill,Sony,"$46,982,632","2,932","$20,152,598","2,926",2006,4,21,http://www.boxofficemojo.com/movies/?id=silenthill.htm
silenth11ouse,6865,Silent House,ORF,"$12,754,783","2,124","$6,661,234","2,124",2012,3,9,http://www.boxofficemojo.com/movies/?id=silenthouse.htm
silenth12on3d,6864,Silent Hill: Revelation 3D,ORF,"$17,529,157","2,933","$8,023,036","2,933",2012,10,26,http://www.boxofficemojo.com/movies/?id=silenthillrevelation3d.htm
silentl04love,305,A Silent Love,Atop.,"$14,389",3,"$2,594",1,2004,10,29,http://www.boxofficemojo.com/movies/?id=asilentlove.htm
silentn12ghti,6867,Silent Night,Anch.,"$14,567",11,"$9,780",11,2012,11,30,http://www.boxofficemojo.com/movies/?id=silentnight.htm
silentw04ters,6868,Silent Waters,FRun,"$7,384",1,"$1,617",1,2004,10,8,http://www.boxofficemojo.com/movies/?id=silentwaters.htm
silicon16boys,6869,Silicon Cowboys,FR,"$8,239",12,"$5,724",12,2016,9,16,http://www.boxofficemojo.com/movies/?id=siliconcowboys.htm
silk07silk,6870,Silk,PicH,"$1,103,075",122,"$126,537",122,2007,9,14,http://www.boxofficemojo.com/movies/?id=silk.htm
silmido03mido,6871,Silmido,CSr,"$298,347",8,,,2004,4,23,http://www.boxofficemojo.com/movies/?id=silmido.htm
silverc04city,6873,Silver City,NM,"$1,020,656",162,"$337,484",114,2004,9,17,http://www.boxofficemojo.com/movies/?id=silvercity.htm
silverc13rcle,6872,Silver Circle,A23,"$4,080",1,"$1,314",1,2013,3,22,http://www.boxofficemojo.com/movies/?id=silvercircle.htm
silverl12book,6874,Silver Linings Playbook,Wein.,"$132,092,958","2,809","$443,003",16,2012,11,16,http://www.boxofficemojo.com/movies/?id=silverliningsplaybook.htm
simianl00line,8855,The Simian Line,Gabri.,"$19,823",,,,2001,11,16,http://www.boxofficemojo.com/movies/?id=thesimianline.htm
simon04imon,6875,Simon,Strand,"$4,055",1,"$2,453",1,2006,4,7,http://www.boxofficemojo.com/movies/?id=simon.htm
simonki12ller,6877,Simon Killer,IFC,"$27,740",5,"$5,054",1,2013,4,5,http://www.boxofficemojo.com/movies/?id=simonkiller.htm
simonma99agus,6878,Simon Magus,IDP,"$40,861",2,"$5,307",1,2001,3,9,http://www.boxofficemojo.com/movies/?id=simonmagus.htm
simonoc11arna,6876,Simon and the Oaks,TFA,"$150,664",17,"$9,964",1,2012,10,12,http://www.boxofficemojo.com/movies/?id=simonandtheoaks.htm
simpati99tico,6880,Simpatico,FL,"$929,606",256,"$459,020",256,2000,1,28,http://www.boxofficemojo.com/movies/?id=simpatico.htm
simpson07ovie,8856,The Simpsons Movie,Fox,"$183,135,014","3,926","$74,036,787","3,922",2007,7,27,http://www.boxofficemojo.com/movies/?id=thesimpsonsmovie.htm
sinbad:00ists,6883,Sinbad: Beyond Veil of Mists,Pha.,"$29,245",9,"$6,429",5,2000,1,28,http://www.boxofficemojo.com/movies/?id=sinbadbeyondveilofmists.htm
sinbad:03seas,6884,Sinbad: Legend of the Seven Seas,DW,"$26,483,452","3,086","$6,874,477","3,086",2003,7,2,http://www.boxofficemojo.com/movies/?id=sinbadlegendofthesevenseas.htm
sinbad:14yage,6885,Sinbad: The Fifth Voyage,GFl,"$159,862",27,,,2014,2,7,http://www.boxofficemojo.com/movies/?id=sinbadthefifthvoyage.htm
sincity05city,6881,Sin City,Dim.,"$74,103,820","3,230","$29,120,273","3,230",2005,4,1,http://www.boxofficemojo.com/movies/?id=sincity.htm
sincity14lfor,2926,Frank Miller's Sin City: A Dame to Kill For,W/Dim.,"$13,757,804","2,894","$6,317,683","2,894",2014,8,22,http://www.boxofficemojo.com/movies/?id=frankmillerssincityadametokillfor.htm
sing16sing,6887,Sing,Uni.,"$270,329,045","4,029","$35,258,145","4,022",2016,12,21,http://www.boxofficemojo.com/movies/?id=sing.htm
singham11gham,6894,Singham,Relbig.,"$350,864",50,"$161,063",50,2011,7,22,http://www.boxofficemojo.com/movies/?id=singham.htm
singham14urns,6895,Singham Returns,Eros,"$1,232,018",127,"$654,045",127,2014,8,15,http://www.boxofficemojo.com/movies/?id=singhamreturns.htm
singhis08inng,6892,Singh Is Kinng,Stu18,"$2,159,376",112,"$1,154,528",112,2008,8,7,http://www.boxofficemojo.com/movies/?id=singhiskinng.htm
singhis15iing,6891,Singh is Bling,Eros,"$919,095",135,"$487,040",135,2015,10,2,http://www.boxofficemojo.com/movies/?id=singhisbling.htm
singhsa13reat,6893,Singh Saab The Great,Eros,"$225,668",54,"$138,127",54,2013,11,22,http://www.boxofficemojo.com/movies/?id=singhsaabthegreat.htm
singing03tive,8857,The Singing Detective,ParC,"$337,174",46,"$28,324",5,2003,10,24,http://www.boxofficemojo.com/movies/?id=thesingingdetective.htm
singing06tion,8858,The Singing Revolution,Abr.,"$426,855",5,"$2,475",1,2007,12,7,http://www.boxofficemojo.com/movies/?id=thesingingrevolution.htm
singlem09eman,307,A Single Man,Wein.,"$9,176,000",354,"$217,332",9,2009,12,11,http://www.boxofficemojo.com/movies/?id=asingleman.htm
singlem14club,9483,Tyler Perry's The Single Moms Club,LGF,"$15,973,881","1,896","$8,075,111","1,896",2014,3,14,http://www.boxofficemojo.com/movies/?id=tylerperrysthesinglemomsclub.htm
singles02ward,8859,The Singles Ward,Hale,"$1,250,798",29,"$43,149",11,2002,2,1,http://www.boxofficemojo.com/movies/?id=thesinglesward.htm
singles13shot,308,A Single Shot,Trib.,"$18,642",10,"$10,020",10,2013,9,20,http://www.boxofficemojo.com/movies/?id=asingleshot.htm
singstr16reet,6889,Sing Street,Wein.,"$3,237,118",525,"$63,573",5,2016,4,15,http://www.boxofficemojo.com/movies/?id=singstreet.htm
singyou11song,6890,Sing Your Song,S2BN,"$47,718",4,"$13,459",2,2012,1,13,http://www.boxofficemojo.com/movies/?id=singyoursong.htm
siniste12teri,6897,Sinister,LG/S,"$48,086,903","2,542","$18,007,634","2,527",2012,10,12,http://www.boxofficemojo.com/movies/?id=sinister.htm
